2.22762075149702e-07,3.28186907395382e-07,4.95816740069288e-07,7.59554762931083e-07,1.16578909507799e-06,1.77331130277237e-06,2.65011107063419e-06,3.86667971735363e-06,5.48733209318643e-06,7.56333100603211e-06,1.01327324231484e-05,1.32302479148735e-05,1.69058444970402e-05,2.12453909955676e-05,2.63839841540779e-05,3.25052306262856e-05,3.98269428160988e-05,4.8580850759822e-05,5.8995060833396e-05,7.12800663411682e-05,8.56056758330432e-05,0.000102047179134814,0.000120485309144028,0.000140469758210299,0.000161091044803722,0.000180930565928898,0.000198153615358629,0.00021076799027436,0.00021700514256984,0.000215721306491922,0.000206693074476949,0.000190709492234212,0.000169430106588837,0.000145055725635942,0.000119913265646611,9.6068805760849e-05,7.50555541429259e-05,5.77540003057042e-05,4.44130499677567e-05,3.47699385536158e-05,2.82179887068391e-05,2.39794556324784e-05,2.12559651917383e-05,1.93429795161869e-05,1.77035911241621e-05,1.60015751608859e-05,1.40969108239441e-05,1.20109692934897e-05,9.87294842197936e-06,7.86178223119015e-06,6.15660119553642e-06,4.90363086932013e-06,4.20021382862617e-06,4.09063391921418e-06,4.56624198376262e-06,5.5646955262241e-06,6.96832803521603e-06,8.60668947613341e-06,1.02700980464655e-05,1.17381003302414e-05,1.281997125416e-05,1.33969346088572e-05,1.34516130468993e-05,1.3072098564152e-05,1.24259601341909e-05,1.17104506565798e-05,1.10944663493398e-05,1.06713643834305e-05,1.04379797195835e-05,1.03056652199937e-05,1.01377988966952e-05,9.79941791296282e-06,9.20163573044195e-06,8.3269904504975e-06,7.22997187499417e-06,6.01614248660303e-06,4.80991680876603e-06,3.72308458668892e-06,2.83363642614281e-06,2.17924952281881e-06,1.7644003056248e-06,1.57635544359218e-06,1.60387896661836e-06,1.85294138677369e-06,2.35516989903585e-06,3.16657870301601e-06,4.3560419626797e-06,5.98506702415713e-06,8.08266728778368e-06,1.06211657679012e-05,1.34998831286324e-05,1.65430903892785e-05,1.9515873150192e-05,2.21569210792277e-05,2.42218919851583e-05,2.55267757650432e-05,2.59795199147321e-05,2.55911118203933e-05,2.44637284124061e-05,2.2761127457138e-05,2.06720218417681e-05,1.83783451563294e-05,1.60367452107695e-05,1.37752653270819e-05,1.1701073230728e-05,9.91176370896801e-06,8.50289580658949e-06,7.56702513885424e-06,7.1829563341239e-06,7.39721089938e-06,8.20254453942463e-06,9.52069066296738e-06,1.11976535159261e-05,1.30184454785341e-05,1.47430961187622e-05,1.61576932159961e-05,1.71261119761321e-05,1.76242977209443e-05,1.77428589000969e-05,1.76550922644444e-05,1.75616170183314e-05,1.76322361389209e-05,1.79652160505304e-05,1.85745402482908e-05,1.94029992409843e-05,2.03502108419459e-05,2.13029470947165e-05,2.21588764016426e-05
2.78270091482789e-07,3.8988778296965e-07,5.6259167023866e-07,8.29346395579131e-07,1.2354570301517e-06,1.83874958693804e-06,2.70690118663863e-06,3.91161430513186e-06,5.52109513929353e-06,7.59438884231964e-06,1.01820720587214e-05,1.33361080493547e-05,1.71272417758469e-05,2.16632909521842e-05,2.70995298229006e-05,3.36354234974904e-05,4.14992175610575e-05,5.09285754203408e-05,6.21556391328573e-05,7.53958301106724e-05,9.08254721063187e-05,0.000108524388591186,0.000128367215551695,0.000149874753204496,0.00017207429148234,0.000193444396564395,0.000212013914339376,0.000225639590906638,0.000232416200745219,0.000231108980964143,0.000221473071592773,0.000204353838534679,0.00018153425723792,0.000155379216130643,0.000128386359276659,0.000102767740438235,8.01572978937454e-05,6.14852316036527e-05,4.70067513819581e-05,3.64378302221313e-05,2.91404263291735e-05,2.43087922397557e-05,2.11263374800448e-05,1.88794720263157e-05,1.70261204812363e-05,1.52223077333158e-05,1.3313130705657e-05,1.12969851824352e-05,9.27452346411845e-06,7.39509696723149e-06,5.81179886290259e-06,4.65145924389682e-06,3.99971214048735e-06,3.89621781374927e-06,4.33347335325385e-06,5.25489172427066e-06,6.5525252113859e-06,8.06922954845192e-06,9.61150662926658e-06,1.09763972837664e-05,1.19894855530245e-05,1.25442034772738e-05,1.26288320983003e-05,1.23294399079011e-05,1.18044828113895e-05,1.12371115991951e-05,1.07800294696119e-05,1.05111466771085e-05,1.04147256135571e-05,1.03935911718242e-05,1.03069561402911e-05,1.00197898674714e-05,9.44662318212299e-06,8.57605464959846e-06,7.47023826420316e-06,6.24281025395733e-06,5.02544395074492e-06,3.93532907723261e-06,3.05337295892408e-06,2.41766091210034e-06,2.03118240252898e-06,1.87892542642738e-06,1.9478411445302e-06,2.24351232863909e-06,2.79883781175866e-06,3.67205495873743e-06,4.93371066563552e-06,6.64468481196071e-06,8.82985772473183e-06,1.14539706310525e-05,1.44069097472175e-05,1.7504401548354e-05,2.05067708428769e-05,2.31535652457444e-05,2.52068251020256e-05,2.64923396492506e-05,2.69279382097163e-05,2.65313251383399e-05,2.54063008477041e-05,2.37131404729998e-05,2.16336199910829e-05,1.93417061545362e-05,1.69871974838563e-05,1.46935528990092e-05,1.25656224877677e-05,1.07001850668766e-05,9.19258569082705e-06,8.13530302945619e-06,7.60745530143722e-06,7.65716412217431e-06,8.28122664325576e-06,9.40871069068034e-06,1.08962315082494e-05,1.25414434371844e-05,1.41166175839188e-05,1.5416624991792e-05,1.630797102803e-05,1.67618333868312e-05,1.68575546895259e-05,1.67536015522354e-05,1.66361954031812e-05,1.66648067817682e-05,1.69334995635103e-05,1.74582353718298e-05,1.81883945673407e-05,1.90324832984126e-05,1.98862662955205e-05,2.06549607966184e-05
3.61849213832985e-07,4.83419953439109e-07,6.64837073295226e-07,9.3781112873109e-07,1.34612058055168e-06,1.94604073924747e-06,2.80421871013677e-06,3.99276072452065e-06,5.58294049503612e-06,7.64082737362768e-06,1.02288762128862e-05,1.34157542300821e-05,1.72924330325027e-05,2.1987994273568e-05,2.76769940214255e-05,3.45737025063463e-05,4.29157859392488e-05,5.29461458693098e-05,6.49008263253072e-05,7.9000746056865e-05,9.54300934419251e-05,0.00011427550464439,0.000135409071907947,0.000158328027700827,0.000182003893446132,0.000204821794810512,0.000224684336067621,0.000239306244476919,0.000246651128137693,0.000245393354324291,0.000235260760179968,0.000217144207567566,0.000192936599137654,0.00016515351398489,0.000136452409833259,0.000109184179349242,8.50802368966273e-05,6.51203357690686e-05,4.95677829330524e-05,3.8119993849598e-05,3.01104940320719e-05,2.47083610768035e-05,2.10813884490073e-05,1.85092289787245e-05,1.64465149151209e-05,1.45428464419763e-05,1.26291462050966e-05,1.06809893395e-05,8.77028481901332e-06,7.01651954711065e-06,5.54661366964248e-06,4.46811953429134e-06,3.85529862873288e-06,3.74361801183533e-06,4.12712669567299e-06,4.95533917524402e-06,6.13038209858661e-06,7.50890339361363e-06,8.91428429150623e-06,1.01619154536628e-05,1.10945068584363e-05,1.16181918421127e-05,1.17268340397596e-05,1.15037606211821e-05,1.10971250170852e-05,1.06746987838993e-05,1.03720965815492e-05,1.02516464285492e-05,1.0285799810767e-05,1.03703456698834e-05,1.0362138686753e-05,1.01276874389857e-05,9.58591275283251e-06,8.73159722551322e-06,7.63388268126657e-06,6.41325632747891e-06,5.20721361601992e-06,4.13697663061123e-06,3.28522931099821e-06,2.68958724558001e-06,2.35090607007844e-06,2.25145030636641e-06,2.37612327976504e-06,2.73012201618614e-06,3.34785193929247e-06,4.29016444048545e-06,5.6296799880089e-06,7.42690479363451e-06,9.70260579513794e-06,1.24137634597959e-05,1.54405939327381e-05,1.85901516464007e-05,2.16180643626339e-05,2.42649370583963e-05,2.62993692137732e-05,2.75569589194263e-05,2.79652594490695e-05,2.7548565227315e-05,2.64125299195885e-05,2.47148115458594e-05,2.26317973929565e-05,2.03314446618401e-05,1.79585451606011e-05,1.56331331982566e-05,1.34578484043195e-05,1.15276955938841e-05,9.93612533528695e-06,8.77367659735336e-06,8.11824053653276e-06,8.01859140767574e-06,8.47517508097008e-06,9.42427414552276e-06,1.07329068697653e-05,1.22108100843337e-05,1.36415351339614e-05,1.48275476920669e-05,1.56368854527973e-05,1.60352845006745e-05,1.60907997235892e-05,1.59477535379981e-05,1.57792470152094e-05,1.57360546081606e-05,1.59097648968647e-05,1.63199043495092e-05,1.69237362359947e-05,1.76395872150512e-05,1.83727882071527e-05,1.90363658499651e-05
4.85326346052472e-07,6.22656439709532e-07,8.18781234532745e-07,1.10389327998111e-06,1.51984658076297e-06,2.12079262285963e-06,2.97156221776239e-06,4.14364351030479e-06,5.71012326892948e-06,7.74263627321328e-06,1.03138936540318e-05,1.35075196337252e-05,1.74328746493393e-05,2.22384314287734e-05,2.81162372905575e-05,3.52938553379308e-05,4.40173720526046e-05,5.45346143360926e-05,6.70859338242065e-05,8.18987719592059e-05,9.91667688346818e-05,0.000118985770741664,0.000141229270107135,0.000165377529435221,0.000190356527742648,0.000214471905087472,0.000235516330362447,0.000251078260975578,0.00025900158344624,0.000257873597704709,0.000247389344600746,0.000228471132190657,0.000203102117563647,0.000173927392834815,0.000143745501334883,0.000115032576851089,8.96099689047837e-05,6.85048739082746e-05,5.1990477548258e-05,3.97495788709729e-05,3.10919590673972e-05,2.51660610331796e-05,2.11280140467292e-05,1.82539155100232e-05,1.5997518050719e-05,1.40036384343014e-05,1.208997995536e-05,1.02097483703642e-05,8.40632776672653e-06,6.76961586442516e-06,5.40089936635287e-06,4.3893035265355e-06,3.79875685370279e-06,3.66154107425165e-06,3.97402924440513e-06,4.69228658831459e-06,5.7287041452406e-06,6.9538187472558e-06,8.20805771532776e-06,9.32545564117413e-06,1.01661760342892e-05,1.06492112953907e-05,1.07737949701195e-05,1.06198602262305e-05,1.03243052905724e-05,1.003860214118e-05,9.88079991507758e-06,9.89793424335473e-06,1.00517919162549e-05,1.02329235116223e-05,1.02978308058618e-05,1.01162437422502e-05,9.61239979604555e-06,8.78724376739138e-06,7.71602223222653e-06,6.52462760695227e-06,5.35474081353452e-06,4.33009498105858e-06,3.5339065337944e-06,3.00237685569255e-06,2.73353275733717e-06,2.70642439904542e-06,2.90361914657384e-06,3.32986803365894e-06,4.02124876223291e-06,5.04154524322098e-06,6.46578323351931e-06,8.35429380935144e-06,1.07237228287881e-05,1.35231225123367e-05,1.66228509884001e-05,1.9821222865051e-05,2.28692619786406e-05,2.55087865609369e-05,2.75149998072793e-05,2.87331310841907e-05,2.91001416937024e-05,2.86467694989759e-05,2.74809591854084e-05,2.57590778750113e-05,2.36543245371103e-05,2.13313139300095e-05,1.89322799666547e-05,1.65753630802284e-05,1.43611769841004e-05,1.23818055846354e-05,1.07267594258651e-05,9.48234131756727e-06,8.72325169425189e-06,8.49758378965949e-06,8.80866832378517e-06,9.59948803764078e-06,1.07468206924997e-05,1.20714821035804e-05,1.33669709143503e-05,1.44419604616056e-05,1.51649742613024e-05,1.54959463156945e-05,1.54921321212592e-05,1.52849787492818e-05,1.50362616760627e-05,1.48900431866757e-05,1.49373010501876e-05,1.52026635119082e-05,1.56523969354221e-05,1.62153583932771e-05,1.68068066073145e-05,1.73476722793664e-05
6.6353244873936e-07,8.25087974712381e-07,1.04502756481591e-06,1.35185556649436e-06,1.78519631834059e-06,2.39655858486046e-06,3.24812266300713e-06,4.40949964084993e-06,5.953815587196e-06,7.95594356364652e-06,1.04960093025845e-05,1.36693672708985e-05,1.76003762715704e-05,2.24536512602682e-05,2.8435987173947e-05,3.57863605496083e-05,4.47585083368809e-05,5.56055336677421e-05,6.85732977527863e-05,8.38973948165529e-05,0.000101782727578426,0.000122336687207615,0.000145438203237532,0.000170558122089602,0.000196589657890403,0.000221777488986859,0.000243827054626739,0.000260223608115982,0.000268709512514046,0.000267793359167239,0.000257133001181134,0.000237665346085621,0.000211437968936095,0.000181196102091872,0.000149852124828765,0.000119986526209315,9.34980082254632e-05,7.14566031716107e-05,5.41468702020536e-05,4.1242137716982e-05,3.20350182316758e-05,2.56597646204206e-05,2.12663119783337e-05,1.81313998430292e-05,1.5710850395541e-05,1.36465832106976e-05,1.17441817775813e-05,9.93513932438361e-06,8.23490546955694e-06,6.70464385689368e-06,5.42131356719512e-06,4.45733999201754e-06,3.86823000661076e-06,3.68482491298523e-06,3.90708099626094e-06,4.49822788413024e-06,5.38094138531924e-06,6.43929339779054e-06,7.53029864917977e-06,8.50626404449903e-06,9.24456140553407e-06,9.67682352297877e-06,9.8073152079568e-06,9.71204577349167e-06,9.51602710336287e-06,9.35395114878299e-06,9.32629384086278e-06,9.46550903625184e-06,9.72418272107428e-06,9.98961267900099e-06,1.01200109514619e-05,9.98995967988407e-06,9.52981389449446e-06,8.74649962824392e-06,7.720331674696e-06,6.5810438171542e-06,5.47279839132975e-06,4.5203011046199e-06,3.80607643458469e-06,3.36400261144729e-06,3.18861120890603e-06,3.25524866524482e-06,3.54381760715934e-06,4.05847099776736e-06,4.83698017794347e-06,5.94619229982673e-06,7.46366085248889e-06,9.44954355440356e-06,1.19162121869985e-05,1.48045597438641e-05,1.79749236128208e-05,2.12169002455036e-05,2.42771068898459e-05,2.68987970659892e-05,2.88638225677729e-05,3.00268189973331e-05,3.03338083595737e-05,2.98218951515303e-05,2.86019911923029e-05,2.68309196699487e-05,2.46814412563915e-05,2.23180683188918e-05,1.98834020519195e-05,1.74955082283913e-05,1.52532255251809e-05,1.32444392629895e-05,1.15524081593465e-05,1.02565640847051e-05,9.42607917422953e-06,9.10662333376556e-06,9.30318538392422e-06,9.96440709456592e-06,1.09756216796964e-05,1.21672049308698e-05,1.33409106693373e-05,1.43101337452333e-05,1.49430477523265e-05,1.51939108127363e-05,1.51103141619955e-05,1.48127443677764e-05,1.44539410021963e-05,1.4173491620592e-05,1.40636302300916e-05,1.41554336528116e-05,1.44250001162738e-05,1.48121225837832e-05,1.52420937882882e-05,1.56436664499835e-05
9.13936040972331e-07,1.11144702211462e-06,1.36819350720757e-06,1.7109682107263e-06,2.17701242482045e-06,2.8147822712149e-06,3.68295785723769e-06,4.84776435486631e-06,6.37999439923553e-06,8.35440709172031e-06,1.08542593403161e-05,1.3981680270305e-05,1.78708669013526e-05,2.26978297459344e-05,2.868043347201e-05,3.60669898407497e-05,4.51186302798049e-05,5.60950760128887e-05,6.92499805340289e-05,8.4829487911113e-05,0.000103051785652973,0.00012403787750627,0.000147675882764938,0.000173435243168907,0.000200191198400629,0.000226150086354744,0.000248958936176796,0.000266030184222462,0.000275029968970029,0.00027440174660362,0.000263763738341966,0.000244048651963184,0.000217337130404292,0.000186437300121756,0.00015433956712157,0.00012370027809571,9.64773959646883e-05,7.37762278900047e-05,5.58935807688131e-05,4.2499496248448e-05,3.28778590934935e-05,2.61571391155995e-05,2.14881289677522e-05,1.8153417140677e-05,1.56143208385998e-05,1.35118696286396e-05,1.16406164950865e-05,9.91106059560411e-06,8.3115831792242e-06,6.87602217329862e-06,5.65912759461392e-06,4.71933396580427e-06,4.10664695076414e-06,3.8530875658564e-06,3.96405255711929e-06,4.41077901187721e-06,5.12609078813128e-06,6.00675720906444e-06,6.92523408219258e-06,7.75099475677278e-06,8.37774927129299e-06,8.74915735015785e-06,8.8740727239677e-06,8.82423034395497e-06,8.71251763586246e-06,8.6568639785716e-06,8.74064853839665e-06,8.98282488769809e-06,9.32844066942123e-06,9.66354295183553e-06,9.84998688339943e-06,9.76862556120249e-06,9.35651274481949e-06,8.62621014211183e-06,7.66199240342193e-06,6.59590005521943e-06,5.57298713935549e-06,4.71756327014817e-06,4.11042856465309e-06,3.78241244371182e-06,3.72403129567109e-06,3.90652077051675e-06,4.30678113071018e-06,4.92809309640136e-06,5.80969972866154e-06,7.02129412187695e-06,8.64267294606826e-06,1.07334258475078e-05,1.33011875151164e-05,1.62782958026313e-05,1.95149053063023e-05,2.27920573212474e-05,2.58523825699747e-05,2.84410284128084e-05,3.03467435601678e-05,3.14335069577752e-05,3.16562032063805e-05,3.10584071937918e-05,2.9754918262908e-05,2.79050709473373e-05,2.5684275858144e-05,2.32604978511959e-05,2.07798731670998e-05,1.8362356779446e-05,1.61053116027471e-05,1.40911164984857e-05,1.23943716693257e-05,1.10848376928347e-05,1.02235564597456e-05,9.85163415098059e-06,9.97394474868491e-06,1.0543086615031e-05,1.14510597860389e-05,1.25357100780488e-05,1.36050402531215e-05,1.44757211600959e-05,1.50151453232415e-05,1.51726955151542e-05,1.4988204667859e-05,1.45737854739194e-05,1.40758518707219e-05,1.36318604083414e-05,1.3336993391326e-05,1.32297662053515e-05,1.32965183833552e-05,1.34880015105157e-05,1.37393612878174e-05,1.39869174005504e-05
1.25548885804935e-06,1.50442546481928e-06,1.81551422632655e-06,2.21402298513786e-06,2.73487918037504e-06,3.42325245115153e-06,4.3335035020276e-06,5.52671618024565e-06,7.06832052533779e-06,9.02846113659672e-06,1.14876292195427e-05,1.45478655376098e-05,1.83461472746664e-05,2.30636129478092e-05,2.89246981414806e-05,3.61850158674577e-05,4.51136772524577e-05,5.59796960434148e-05,6.90481631528369e-05,8.45790976759387e-05,0.000102806203970823,0.00012386570519804,0.000147657966351773,0.000173658843768489,0.000200741530707116,0.000227099715745554,0.000250355926446433,0.000267886687630007,0.00027731395511359,0.000277035071210636,0.000266628951771284,0.000247004602983008,0.000220240270123622,0.00018916310135431,0.000156798034025106,0.000125841576673641,9.8287359752787e-05,7.52651953150619e-05,5.70840408611834e-05,4.34175551263719e-05,3.35509766064949e-05,2.66172260446322e-05,2.17764983907525e-05,1.83233549483539e-05,1.57283815605088e-05,1.36336770639614e-05,1.18236527115488e-05,1.01884133072704e-05,8.69027296187812e-06,7.33762327492016e-06,6.16591597587791e-06,5.22331660949978e-06,4.55832353929712e-06,4.20770984823024e-06,4.18483955109008e-06,4.47008348895253e-06,5.00615071329037e-06,5.70119605277014e-06,6.44127731100192e-06,7.11118455946586e-06,7.61946791793218e-06,7.92081769699499e-06,8.02816042286745e-06,8.0088280019804e-06,7.96377834524766e-06,7.99470872984726e-06,8.16882821585858e-06,8.49294260997891e-06,8.90625564967394e-06,9.29536929585968e-06,9.52736416149048e-06,9.49039142162016e-06,9.1284674060519e-06,8.45928519862959e-06,7.57000418991618e-06,6.59364495217859e-06,5.67489522116989e-06,4.93669431109054e-06,4.45748949180372e-06,4.26470825580482e-06,4.34463769624085e-06,4.66419507586658e-06,5.19698723733314e-06,5.94499937315879e-06,6.9483612562101e-06,8.27884415222798e-06,1.00175444288243e-05,1.22224396026724e-05,1.48954500651231e-05,1.7959678677143e-05,2.12549181168628e-05,2.45540397082949e-05,2.75964954491977e-05,3.01302503895071e-05,3.19516683571276e-05,3.29344389262715e-05,3.30424813391071e-05,3.23262437107688e-05,3.09055481300648e-05,2.89444120813589e-05,2.66239993062669e-05,2.41192178745421e-05,2.15828135776053e-05,1.91385350748374e-05,1.68825913974459e-05,1.4890656720901e-05,1.32264111677408e-05,1.19472263177677e-05,1.1103320950748e-05,1.07287537276058e-05,1.08259087991161e-05,1.13488635824464e-05,1.21936128105005e-05,1.32027899940384e-05,1.41884103092206e-05,1.49691880619158e-05,1.54119156803248e-05,1.54627499770427e-05,1.51565271386899e-05,1.4600214125521e-05,1.39368970109283e-05,1.33041561188856e-05,1.28014323890207e-05,1.24751371388271e-05,1.23217201179705e-05,1.23024690441578e-05,1.23619009915644e-05,1.24434949714291e-05
1.70645421486653e-06,2.02621397597402e-06,2.41408844196993e-06,2.89428875219833e-06,3.49979954099575e-06,4.27252333611243e-06,5.26177251505366e-06,6.52151341571756e-06,8.10810804056849e-06,1.00813742712442e-05,1.25114421724007e-05,1.54914269317643e-05,1.91521287864284e-05,2.36721267834171e-05,2.92773196518035e-05,3.62289293667762e-05,4.48058041857862e-05,5.52905631158741e-05,6.79649766168782e-05,8.31073290987298e-05,0.000100969302720559,0.000121703346217613,0.000145224050615118,0.000171020587814565,0.000197980012062091,0.00022431054732401,0.00024764739447598,0.000265372852098855,0.000275102235698109,0.000275210853470802,0.000265242043598052,0.000246062458342585,0.00021971049957928,0.00018898409249672,0.000156893458878113,0.000126133705119572,9.87056809258919e-05,7.57497917532838e-05,5.75857709283526e-05,4.38980551977266e-05,3.39845005479987e-05,2.69941654888868e-05,2.21064039239318e-05,1.86345729373787e-05,1.60624574950391e-05,1.4034949851482e-05,1.2326820710284e-05,1.08080830106251e-05,9.41596105089947e-06,8.13561742151891e-06,6.9868021818551e-06,6.01206492360497e-06,5.26340563121775e-06,4.7868400063719e-06,4.60688880135613e-06,4.71448763942856e-06,5.06188911798684e-06,5.56691336218562e-06,6.12676258558904e-06,6.63902186223398e-06,7.0250165560359e-06,7.24913484513685e-06,7.32781630707875e-06,7.32409496445714e-06,7.32761580199537e-06,7.42484250899085e-06,7.6680999156071e-06,8.05352416058177e-06,8.51600512444187e-06,8.9440822731818e-06,9.21107353996322e-06,9.21289366382025e-06,8.90038459732829e-06,8.29572800111098e-06,7.48804298581863e-06,6.61039869339519e-06,5.80641492558111e-06,5.19731552374453e-06,4.85919869289447e-06,4.81632353990499e-06,5.05103036920328e-06,5.52605892111621e-06,6.21155720939505e-06,7.10762320175338e-06,8.25419380095894e-06,9.72356963805521e-06,1.15962566557648e-05,1.39266420399815e-05,1.67092181088267e-05,1.98567704981008e-05,2.31985346420574e-05,2.64999319403601e-05,2.94986349835759e-05,3.19470844838864e-05,3.36507502887434e-05,3.44941252771626e-05,3.44509374077471e-05,3.35793154347652e-05,3.20053824854824e-05,2.98998641807074e-05,2.74523823026846e-05,2.48477428706418e-05,2.22478696612346e-05,1.97818999800462e-05,1.75451985510454e-05,1.56058100998308e-05,1.4014664135565e-05,1.28144113455101e-05,1.20418918697558e-05,1.17213963304224e-05,1.18498378985827e-05,1.23794618854668e-05,1.32067619450321e-05,1.41759188838056e-05,1.51006182121403e-05,1.58007840360531e-05,1.6143588428908e-05,1.60745823000785e-05,1.56272350194515e-05,1.49071342023767e-05,1.4057133547519e-05,1.32168776846498e-05,1.24907856033899e-05,1.19329318781029e-05,1.15491125721602e-05,1.13102511329928e-05,1.11694647088162e-05,1.1076867539143e-05
2.28116355487666e-06,2.69478870781004e-06,3.18666398613363e-06,3.7807669494181e-06,4.50889396717421e-06,5.41003479388353e-06,6.52788664020456e-06,7.90715458616294e-06,9.59078376766309e-06,1.16213643466213e-05,1.40494078596984e-05,1.6948374465137e-05,2.04321857107475e-05,2.46679886978591e-05,2.98777238908467e-05,3.63271827812251e-05,4.43081558898693e-05,5.4123023730165e-05,6.60772079118627e-05,8.04727952962525e-05,9.7582178356417e-05,0.000117574394205236,0.000140378901952767,0.000165503484347591,0.000191863635635629,0.000217708796128109,0.000240724753922231,0.000258343402284556,0.000268214279023886,0.000268718650949155,0.000259371655188623,0.000240981437290918,0.00021550983035672,0.000185676077161768,0.000154423660183463,0.000124401147105578,9.75846811063909e-05,7.51086943649969e-05,5.73008557894331e-05,4.38632281452997e-05,3.4118043035223e-05,2.72430077695404e-05,2.24471141087944e-05,1.90696923369979e-05,1.66115821530786e-05,1.47217980597261e-05,1.31654590280403e-05,1.17923737088825e-05,1.05154971399018e-05,9.29915418900259e-06,8.15147511462116e-06,7.11475001630878e-06,6.25027497447769e-06,5.61852137098205e-06,5.25889173770295e-06,5.17458610061951e-06,5.32703693825464e-06,5.64173156036894e-06,6.02410998658142e-06,6.38152777804904e-06,6.64558928305672e-06,6.78879212056367e-06,6.83050561743439e-06,6.82976962423142e-06,6.8658738178739e-06,7.01139777437075e-06,7.3052789026963e-06,7.73441182588876e-06,8.23054352372213e-06,8.68491360046539e-06,8.9773453351798e-06,9.01130031889296e-06,8.74386317194542e-06,8.20096048644642e-06,7.47300683859771e-06,6.69274559704193e-06,6.00277311829384e-06,5.52308303054526e-06,5.32826676472569e-06,5.44044275760985e-06,5.83898198408951e-06,6.48310091445369e-06,7.3395448549932e-06,8.4057568936035e-06,9.71978015421894e-06,1.13518845162311e-05,1.33788625457809e-05,1.58483225859668e-05,1.874467502512e-05,2.19688129821764e-05,2.53392351797766e-05,2.86151078422918e-05,3.15345353167159e-05,3.3857097160252e-05,3.53999234147788e-05,3.60603991051598e-05,3.58236355927578e-05,3.47567208560703e-05,3.29933870468128e-05,3.07126424229099e-05,2.81144217290108e-05,2.53953431863192e-05,2.27281330706105e-05,2.02483354675493e-05,1.80507229045697e-05,1.61952188872182e-05,1.47188913128093e-05,1.36480403960395e-05,1.30039680017873e-05,1.2798399200238e-05,1.30192619563141e-05,1.36128608487253e-05,1.44719255051849e-05,1.54384969928551e-05,1.63256450694289e-05,1.69542390760552e-05,1.71937298989616e-05,1.69926762012367e-05,1.63875870496426e-05,1.54867893370067e-05,1.4435865157148e-05,1.33779256993105e-05,1.24223230050179e-05,1.16297680904245e-05,1.10139683675792e-05,1.05541148781805e-05,1.02109011990382e-05,9.94048283299599e-06
2.98596129670798e-06,3.51923007473615e-06,4.14626649038385e-06,4.8920595457032e-06,5.78842938180691e-06,6.87221946076169e-06,8.18118537348764e-06,9.74854206560861e-06,1.15989229136197e-05,1.37497312527988e-05,1.62211262128917e-05,1.90545462174017e-05,2.23349088671525e-05,2.62082298757455e-05,3.08870988295059e-05,3.66417570456335e-05,4.37817402457229e-05,5.2637225599887e-05,6.35459602556515e-05,7.68405079370968e-05,9.28170338549777e-05,0.000111660965879181,0.000133315865045823,0.00015731130272977,0.000182603208576458,0.000207506253819747,0.000229792508481544,0.000246986103635696,0.000256812003089308,0.00025768743165547,0.000249110057384908,0.000231817332535005,0.000207661441653744,0.000179236006352674,0.000149366734490245,0.000120610064445119,9.48840975786037e-05,7.32990097269918e-05,5.61860979654276e-05,4.32709771814586e-05,3.39116395823289e-05,2.73269236072152e-05,2.2765982210386e-05,1.9601204103813e-05,1.73540318218869e-05,1.56784595562104e-05,1.43294374026406e-05,1.31360548078223e-05,1.19876116022257e-05,1.08300002358371e-05,9.66401229076937e-06,8.5373499161537e-06,7.52675432301427e-06,6.7126944433244e-06,6.1534351411046e-06,5.86629209833546e-06,5.8215464322197e-06,5.9502689532892e-06,6.16304898743072e-06,6.37375422063699e-06,6.52154827999291e-06,6.58530251947256e-06,6.58670843804207e-06,6.58121918960847e-06,6.6389085448042e-06,6.81998151085712e-06,7.15150097652968e-06,7.61231884078493e-06,8.13169942277978e-06,8.60360978638652e-06,8.91383028267643e-06,8.97244474393026e-06,8.74177136498145e-06,8.25069485381897e-06,7.59060478165968e-06,6.8941979549745e-06,6.30394210411563e-06,5.94003137412705e-06,5.87736491167101e-06,6.13789829236687e-06,6.69987352852855e-06,7.52030370299721e-06,8.562906356567e-06,9.82153262445506e-06,1.13299105115819e-05,1.31525200516264e-05,1.5357855505856e-05,1.79821386507698e-05,2.09959698503182e-05,2.42862513671707e-05,2.76606546215775e-05,3.0873912290201e-05,3.36677828861111e-05,3.58128711048078e-05,3.71417969454358e-05,3.75681028621068e-05,3.70907713194963e-05,3.57876008789952e-05,3.38011259339036e-05,3.13194641233377e-05,2.85534555232818e-05,2.57119548621326e-05,2.29787833648203e-05,2.04960909729209e-05,1.83581976586262e-05,1.66169650301019e-05,1.52954403212155e-05,1.44029173367937e-05,1.39436458258602e-05,1.39141145253774e-05,1.42893881127612e-05,1.50050896768162e-05,1.59453401234748e-05,1.69461099222009e-05,1.78178095879996e-05,1.83826776729798e-05,1.85152707395989e-05,1.81716450032046e-05,1.73963134603414e-05,1.63045476710412e-05,1.50472358761143e-05,1.37716379683131e-05,1.25911349442047e-05,1.15712378050188e-05,1.07314971651472e-05,1.00575972448963e-05,9.51659341780505e-06,9.07006635186807e-06
