xpos	ypos	fdur	subj	trial	fixation
17.68	5.69	142	1	2	1
15.945	13.835	239	1	2	2
9.855	13.225	144	1	2	3
5.77	16.69	209	1	2	4
4.04	24	177	1	2	5
12.315	12.84	478	1	2	6
8.4	10.175	602	1	2	7
16.795	12.15	231	1	2	8
16.665	13.975	279	1	2	9
15.285	13.125	241	1	2	10
16.975	13.445	573	1	2	11
15.165	11.495	345	1	2	12
24.135	10.32	249	1	2	13
27.76	7.93	220	1	2	14
29.48	10.305	186	1	2	15
27.04	15.795	169	1	2	16
25.62	17.455	243	1	2	17
25.085	22.795	509	1	2	18
21.95	21.76	242	1	2	19
23.02	21.625	203	1	2	20
11.735	20.505	308	1	2	21
12.46	12.42	222	1	2	22
15.345	12.21	189	1	2	23
14.86	10.745	253	1	2	24
9.555	9.49	495	1	2	25
6.98	7.905	297	1	2	26
4.995	5.835	253	1	2	27
13.095	3.36	494	1	2	28
20.28	3.92	520	1	2	29
18.27	7.36	391	1	2	30
19.565	10.635	1	1	2	31
26.395	7.735	117	2	23	1
18.96	12.815	152	2	23	2
13.66	11.755	665	2	23	3
24.64	10.64	277	2	23	4
24.765	17.2	703	2	23	5
26.43	14.28	835	2	23	6
26.955	14.61	827	2	23	7
19.05	14.535	380	2	23	8
17.03	14.24	255	2	23	9
24.96	17.11	1355	2	23	10
17.105	14.675	1824	2	23	11
15.53	15.34	327	2	23	12
16.215	13.835	1956	2	23	13
14.555	9.025	218	3	20	1
15.33	11.765	199	3	20	2
17.385	13.96	258	3	20	3
18.105	12.93	133	3	20	4
11.41	8.545	239	3	20	5
10.26	10.565	139	3	20	6
17.195	7.165	155	3	20	7
18.135	14.395	454	3	20	8
16.64	13.395	216	3	20	9
18.185	14.505	359	3	20	10
25.105	16.88	222	3	20	11
26.215	11.93	166	3	20	12
25.04	16.885	813	3	20	13
26.07	18.055	691	3	20	14
25.01	16.905	578	3	20	15
18.11	14.75	270	3	20	16
17.115	14.715	401	3	20	17
8.835	11.885	289	3	20	18
8.91	10.42	249	3	20	19
10.08	9.32	196	3	20	20
13.07	10.82	224	3	20	21
14.76	11.095	198	3	20	22
15.265	12.815	170	3	20	23
15.16	14.5	134	3	20	24
13.485	17.875	190	3	20	25
14.415	16.52	166	3	20	26
16.695	14.175	664	3	20	27
17.795	14.58	456	3	20	28
19.065	14.515	249	3	20	29
16.975	14.265	171	3	20	30
9.645	11.57	265	3	20	31
9.755	10.45	169	3	20	32
13.395	11.245	1	3	20	33
15.615	14.67	300	4	18	1
13.855	11.115	198	4	18	2
7.975	10.555	125	4	18	3
17.11	14.36	307	4	18	4
17.93	14.77	245	4	18	5
16.34	13.565	161	4	18	6
24.73	17.87	557	4	18	7
24.755	16.88	367	4	18	8
27.935	12.95	185	4	18	9
25.145	16.835	370	4	18	10
17.5	13.44	207	4	18	11
17.78	14.13	333	4	18	12
23.26	11.565	249	4	18	13
27.48	12.32	165	4	18	14
15.5	11.64	212	4	18	15
15.15	12.76	169	4	18	16
9.045	11.335	247	4	18	17
16.665	14.54	306	4	18	18
18.09	14.6	317	4	18	19
25.03	17.125	306	4	18	20
27.835	12.865	307	4	18	21
24.785	16.865	276	4	18	22
26.195	13.225	216	4	18	23
26.83	14.01	529	4	18	24
28.415	13.71	378	4	18	25
28.26	10.96	330	4	18	26
17.005	13.33	238	4	18	27
14.86	11.965	204	4	18	28
11.47	11.245	244	4	18	29
17.23	14.16	349	4	18	30
24.35	16.965	242	4	18	31
18.055	14.14	102	4	18	32
6.745	19.055	187	5	28	1
17.045	12.74	250	5	28	2
10.17	11.31	652	5	28	3
22.685	10.81	310	5	28	4
21.665	11.1	276	5	28	5
15.04	13.065	662	5	28	6
24.995	17.375	710	5	28	7
20.31	15.755	327	5	28	8
18.12	15.06	459	5	28	9
20.665	15.865	286	5	28	10
25.87	8.38	222	5	28	11
17.92	4.415	236	5	28	12
10.72	4.775	337	5	28	13
2.995	4.37	638	5	28	14
24.035	4.795	363	5	28	15
26.035	5.89	346	5	28	16
27.81	10.235	280	5	28	17
27.72	12.28	246	5	28	18
25.595	17.6	245	5	28	19
26.115	24.465	746	5	28	20
17.355	22.345	272	5	28	21
7.415	20.585	233	5	28	22
3.255	10.405	355	5	28	23
10.3	11.29	654	5	28	24
21.945	18.92	175	6	31	1
16.165	14.58	252	6	31	2
10.19	9.735	95	6	31	3
9.89	13.01	378	6	31	4
12.31	21.395	185	6	31	5
16.89	16.615	299	6	31	6
17.19	13.125	259	6	31	7
17.575	14.925	173	6	31	8
22.91	11.785	135	6	31	9
25.29	18.43	375	6	31	10
25.07	25.165	224	6	31	11
15.975	23.575	260	6	31	12
9.815	14.985	379	6	31	13
16.325	15.385	445	6	31	14
16.605	14.355	270	6	31	15
15.315	14.48	306	6	31	16
25.995	13.13	282	6	31	17
25.185	17.885	310	6	31	18
27.435	14.53	589	6	31	19
25.25	17.87	359	6	31	20
25.26	23.38	461	6	31	21
15.87	21.365	215	6	31	22
10.24	14.23	477	6	31	23
16.885	14.985	735	6	31	24
16.485	15.04	166	6	31	25
15.135	14.29	445	6	31	26
25.43	15.215	444	6	31	27
27.13	14.66	257	6	31	28
11.645	11.815	137	6	31	29
12.415	15.495	115	6	31	30
11.485	17.165	151	7	6	1
16.885	13.165	332	7	6	2
26.49	2.63	69	7	6	3
25.875	10.01	219	7	6	4
24.78	17.825	232	7	6	5
24.445	22.945	199	7	6	6
9.42	12.02	384	7	6	7
7.465	9.58	208	7	6	8
15.45	12.73	229	7	6	9
15.59	13.57	1548	7	6	10
14.215	11.625	102	7	6	11
13.685	4.61	141	7	6	12
14.325	12.465	404	7	6	13
13.955	11.275	405	7	6	14
15.6	13.565	313	7	6	15
10.085	12.89	341	7	6	16
8.165	12.115	141	7	6	17
8.125	24.455	179	7	6	18
25.875	22.63	226	7	6	19
25.425	10.375	115	7	6	20
24.41	17.15	299	7	6	21
26.285	10.805	231	7	6	22
27.05	7.04	252	7	6	23
7.19	3.385	273	7	6	24
2.73	5.715	261	7	6	25
1.75	8.68	282	7	6	26
9.44	14.06	329	7	6	27
