xpos	ypos	fdur	subj	trial	fixation
12.885	14.615	251	1	5	1
13.13	12.455	261	1	5	2
8.485	10.835	527	1	5	3
10.99	10.735	273	1	5	4
21.85	12.265	215	1	5	5
10.56	11.525	196	1	5	6
22.815	13.15	240	1	5	7
23.93	15.95	224	1	5	8
26.59	17.67	415	1	5	9
18.205	15.255	194	1	5	10
12.24	17.7	268	1	5	11
8.36	17.715	270	1	5	12
10.345	19.985	298	1	5	13
14.43	19.44	341	1	5	14
3.22	16.005	457	1	5	15
4.355	19.39	227	1	5	16
5.755	23.475	280	1	5	17
21.55	19.59	216	1	5	18
26.02	20.835	254	1	5	19
29.925	13.63	283	1	5	20
19.525	3.32	232	1	5	21
11.765	3.72	254	1	5	22
10.765	5.745	228	1	5	23
13.82	5.055	267	1	5	24
5.49	6.78	423	1	5	25
8.97	10.525	253	1	5	26
24.925	11.955	266	1	5	27
23.6	13.67	176	1	5	28
26.7	17.6	282	1	5	29
13.935	18.47	502	1	5	30
4.655	17.22	391	1	5	31
10.63	19.97	214	2	6	1
11.35	12.22	400	2	6	2
13.445	11.365	355	2	6	3
11.22	11.175	371	2	6	4
16.48	13.98	569	2	6	5
14.02	10.67	186	2	6	6
12.23	5.855	346	2	6	7
19.31	7.34	711	2	6	8
19.27	10.47	270	2	6	9
17.055	13.675	229	2	6	10
14.335	16.515	210	2	6	11
14.28	18.675	787	2	6	12
18.075	17.94	250	2	6	13
25.425	14.63	554	2	6	14
26.235	17.125	704	2	6	15
24.02	16.67	346	2	6	16
21.63	16.285	181	2	6	17
15.56	15.445	264	2	6	18
14.085	18.185	196	2	6	19
10.11	14.62	429	2	6	20
9.45	13.52	279	2	6	21
9.125	19.13	241	2	6	22
10.71	20.83	231	2	6	23
14.55	19.415	530	2	6	24
19.525	19.165	381	2	6	25
18.78	16.73	134	2	6	26
20.2	12.025	146	3	12	1
12.46	8.865	146	3	12	2
9.305	11.435	264	3	12	3
9.035	9.015	112	3	12	4
20.5	10.67	192	3	12	5
22.595	13.08	292	3	12	6
13.92	12.225	244	3	12	7
11.265	13.535	184	3	12	8
8.32	11.605	244	3	12	9
8.05	16.945	192	3	12	10
9.975	19.315	201	3	12	11
13.41	16.215	188	3	12	12
8.91	12.86	216	3	12	13
13.11	11.175	230	3	12	14
16.765	11.31	296	3	12	15
15.99	13.4	280	3	12	16
18.68	13.16	236	3	12	17
22.45	9.88	243	3	12	18
25.635	10.66	158	3	12	19
25.975	16.505	274	3	12	20
26.07	14.675	179	3	12	21
26.775	14.675	242	3	12	22
16.81	10.955	125	3	12	23
13.3	4.765	1049	3	12	24
7.74	10.225	163	3	12	25
7.25	13.91	315	3	12	26
7.385	13.065	297	3	12	27
7.835	11.91	237	3	12	28
7.605	12.945	151	3	12	29
7.3	17.795	267	3	12	30
12.51	18.345	244	3	12	31
15.24	17.435	183	3	12	32
17.095	12.885	285	3	12	33
18.885	11.235	210	3	12	34
21.775	6.36	222	3	12	35
24.06	5.445	190	3	12	36
23.23	11.525	289	3	12	37
16.58	12.045	136	3	12	38
13.225	13.285	310	4	30	1
8.76	13.52	136	4	30	2
8.06	8.88	247	4	30	3
21.865	13.56	281	4	30	4
24.07	16.58	96	4	30	5
8.995	20.035	190	4	30	6
10.215	20.485	171	4	30	7
14.71	19.495	205	4	30	8
5.315	13.545	258	4	30	9
10.445	11.905	135	4	30	10
12.61	11.21	132	4	30	11
21.435	10.43	219	4	30	12
20.805	14.26	266	4	30	13
27.355	15.145	197	4	30	14
24.27	7.345	322	4	30	15
7.495	10.765	156	4	30	16
3.43	11.52	146	4	30	17
4.165	20.83	336	4	30	18
10.215	20.92	233	4	30	19
14.565	19.095	230	4	30	20
23.2	17.22	329	4	30	21
27.85	13.245	309	4	30	22
24.315	15.735	221	4	30	23
11.7	10.985	329	4	30	24
13.235	11.425	315	4	30	25
8.86	14.515	236	4	30	26
22.305	13.82	237	4	30	27
24.83	16.765	607	4	30	28
22.71	16.93	375	4	30	29
26.075	14.51	375	4	30	30
26.33	15.57	186	4	30	31
19.9	17.39	380	4	30	32
22.005	16.715	287	4	30	33
18.385	15.085	147	4	30	34
12.07	9.33	241	5	27	1
20.765	9.83	168	5	27	2
9.005	11.37	840	5	27	3
13.43	5.465	513	5	27	4
11.5	10.99	372	5	27	5
9.095	12.945	294	5	27	6
5.505	14.89	595	5	27	7
8.85	13.83	261	5	27	8
22.24	13.565	250	5	27	9
23.635	15.36	161	5	27	10
26.88	20.14	253	5	27	11
27.76	22.415	228	5	27	12
31.475	24.05	638	5	27	13
9.035	22.89	425	5	27	14
2.875	17.24	453	5	27	15
2.55	13.995	237	5	27	16
9.34	13.21	200	5	27	17
9.975	20.645	319	5	27	18
19.395	19.27	216	5	27	19
26.325	19.37	1375	5	27	20
28.9	13.675	255	5	27	21
29.235	6.98	541	5	27	22
26.07	10.795	483	5	27	23
18.62	14.38	248	6	26	1
10.4	12.37	209	6	26	2
8.895	13.395	211	6	26	3
22.58	15.445	187	6	26	4
24.84	17.785	182	6	26	5
26.415	18.39	227	6	26	6
13.05	18.31	209	6	26	7
11.88	11.785	102	6	26	8
12.59	19.57	306	6	26	9
8.745	14.36	410	6	26	10
18.41	16.59	488	6	26	11
17.92	9.145	342	6	26	12
16.88	13.77	487	6	26	13
27.65	13.52	277	6	26	14
27.495	18.615	334	6	26	15
28.485	20.13	424	6	26	16
7.395	13.905	230	6	26	17
8.785	14.52	232	6	26	18
12.54	7.715	217	6	26	19
12	11.085	191	6	26	20
12.68	12.38	335	6	26	21
10.285	10.71	272	6	26	22
13.645	4.625	227	6	26	23
13.645	5.8	462	6	26	24
16.465	6.255	351	6	26	25
22.59	11.95	192	6	26	26
22.525	19.52	251	6	26	27
26.06	19.05	328	6	26	28
13.435	19.065	388	6	26	29
10.075	20.38	209	6	26	30
7.78	22.705	391	6	26	31
4.87	18.075	236	6	26	32
15.31	10.935	0	7	32	1
15.46	15.18	286	7	32	2
10.43	11.185	281	7	32	3
8.42	9.755	147	7	32	4
11.025	8.9	710	7	32	5
9.335	8.455	119	7	32	6
9.455	18.395	159	7	32	7
21.1	14.38	237	7	32	8
22.35	8.875	108	7	32	9
26.77	1.415	182	7	32	10
25.51	10.59	108	7	32	11
