xpos	ypos	fdur	subj	trial	fixation
13.665	8.47	201	11	24	2
12.63	8.695	401	11	24	3
14.19	8.56	170	11	24	4
15.455	8.55	237	11	24	5
7.03	6.225	260	11	24	6
7.885	7.195	343	11	24	7
8.925	9.365	191	11	24	8
8.645	10.36	206	11	24	9
8.085	15.95	162	11	24	10
8.14	18.56	105	11	24	11
8.16	20.435	323	11	24	12
8.515	19.33	496	11	24	13
14.725	12.72	299	11	24	14
22.42	7.835	283	11	24	15
28.71	7.735	143	11	24	16
29.67	8.345	704	11	24	17
26.365	14.15	264	11	24	18
21.175	18.195	172	11	24	19
10.45	19.65	271	11	24	20
10.99	21.565	275	11	24	21
12.87	22.28	157	11	24	22
21.635	10.22	233	11	24	23
14.49	7.865	460	11	24	24
7.195	4.19	334	11	24	25
12.48	4.2	177	11	24	26
23.935	7.49	258	11	24	27
23.375	8.775	345	11	24	28
23.295	11.085	184	11	24	29
18.365	14.14	418	11	24	30
13.025	13.255	239	11	24	31
7.045	9.13	161	11	24	32
7.96	15.8	168	11	24	33
9.225	20.89	205	11	24	34
11.065	22.09	123	11	24	35
24.7	14.485	221	12	25	1
17.78	11.85	153	12	25	2
12.475	6.07	245	12	25	3
12.8	8.085	342	12	25	4
14.24	7.92	175	12	25	5
13.09	7.93	562	12	25	6
16.775	7.845	277	12	25	7
23.5	7.995	180	12	25	8
29.78	8.455	517	12	25	9
28.83	10.165	250	12	25	10
28.935	12.52	357	12	25	11
26.97	14.565	335	12	25	12
18.925	17.07	163	12	25	13
8.72	20.245	1360	12	25	14
18.15	18.745	467	12	25	15
26.635	18.165	279	12	25	16
26.81	6.945	206	12	25	17
15.1	8.2	149	12	25	18
13.1	8.395	234	12	25	19
25.68	6.145	289	12	25	20
27.345	7.55	31	12	25	21
30.045	8.635	122	12	25	22
27.005	18.475	156	12	25	23
22.835	20.715	128	12	25	24
12.29	22.33	284	12	25	25
23.17	3.95	203	12	25	26
19.865	5.89	368	12	25	27
28.335	7.215	247	12	25	28
29.005	8.62	272	12	25	29
8.195	6.415	629	12	25	30
12.1	4.37	159	13	4	1
13.095	9.545	132	13	4	2
13.115	16.56	202	13	4	3
13.615	11.405	171	13	4	4
13.67	8.65	498	13	4	5
10.405	15.825	245	13	4	6
9.04	19.275	889	13	4	7
12.36	22.27	208	13	4	8
13.565	22.975	162	13	4	9
11.725	22.015	431	13	4	10
17.89	17.76	338	13	4	11
23.54	16.245	169	13	4	12
20.35	6.825	262	13	4	13
15.81	8.375	172	13	4	14
13.42	8.59	280	13	4	15
15.87	8.835	276	13	4	16
22.64	9.33	221	13	4	17
23.23	14.98	276	13	4	18
30.625	13.29	216	13	4	19
30.05	18.51	861	13	4	20
21.395	17.485	189	13	4	21
17.88	17.69	325	13	4	22
10.435	17.44	210	13	4	23
8.955	19.225	271	13	4	24
4.2	13.65	216	13	4	25
3.56	11.13	156	13	4	26
13.965	7.865	262	13	4	27
18.795	5.21	238	13	4	28
26.36	6.97	175	13	4	29
29.07	8.65	148	13	4	30
21.615	14.57	197	13	4	31
18.73	16.905	266	13	4	32
16.805	18.29	142	13	4	33
10.2	19.895	278	13	4	34
8.96	19.375	25	13	4	35
12.66	21.045	187	14	32	1
9.08	20	2063	14	32	2
18.04	16.865	598	14	32	3
19.33	10.75	202	14	32	4
17.66	7.25	207	14	32	5
15.9	8.66	230	14	32	6
13.105	9.01	766	14	32	7
10.14	7.285	243	14	32	8
7.05	7.825	222	14	32	9
5.85	8.12	150	14	32	10
3.805	12.635	325	14	32	11
3.46	14.85	252	14	32	12
3.28	17.615	198	14	32	13
2.715	19.765	282	14	32	14
3.28	17.605	543	14	32	15
11.52	21.885	489	14	32	16
27.445	20.09	168	14	32	17
31.25	21.77	154	14	32	18
28.77	10.15	260	14	32	19
27.67	8.2	159	14	32	20
29.76	8.445	1514	14	32	21
15.9	7.225	389	14	32	22
16.775	20.44	0	15	5	1
15.985	18.53	242	15	5	2
19.06	15.14	175	15	5	3
9.525	18.09	202	15	5	4
8.77	19.86	1817	15	5	5
15.66	6.85	246	15	5	6
15.755	8.715	193	15	5	7
13.435	8.765	1104	15	5	8
18.33	5.64	246	15	5	9
29.4	8.31	227	15	5	10
28.325	8.81	182	15	5	11
27.08	6.33	398	15	5	12
29.77	8.85	592	15	5	13
30.175	21.02	238	15	5	14
27.05	14.79	491	15	5	15
27.15	16.515	538	15	5	16
27.385	18.415	225	15	5	17
30.99	22.855	325	15	5	18
27.825	17.77	158	15	5	19
5.275	14.97	293	15	5	20
8.71	19.61	632	15	5	21
4.21	8.635	343	15	5	22
3.45	8.04	224	15	5	23
6.02	7.83	267	15	5	24
20.855	18.69	235	16	34	1
19.21	11.875	172	16	34	2
19.25	15.57	295	16	34	3
18.615	17.925	291	16	34	4
21.67	19.12	269	16	34	5
19.365	8.3	166	16	34	6
14.9	9.425	157	16	34	7
13.385	9.2	509	16	34	8
15.575	9.23	204	16	34	9
16.365	9.335	293	16	34	10
28.035	9.235	205	16	34	11
29.56	8.915	331	16	34	12
21.655	9.29	330	16	34	13
20.82	6.89	395	16	34	14
15.735	7.8	928	16	34	15
5.02	10.25	249	16	34	16
3.905	12.565	247	16	34	17
6.2	14.25	307	16	34	18
7.675	18.655	196	16	34	19
2.66	8.51	298	16	34	20
5.225	8.395	142	16	34	21
9.08	18.625	169	16	34	22
8.99	20.355	798	16	34	23
10.21	22.57	178	16	34	24
11.535	22.715	206	16	34	25
25.13	20.09	235	16	34	26
28.51	18.505	336	16	34	27
30.27	8.635	209	16	34	28
29.785	8.775	749	16	34	29
16.145	18.415	351	17	31	1
14.88	12.03	309	17	31	2
13.555	8.24	189	17	31	3
15.7	8.46	289	17	31	4
12.66	8.485	365	17	31	5
11.4	18.025	255	17	31	6
8.765	19.645	503	17	31	7
25.03	15.275	226	17	31	8
31.655	8.005	219	17	31	9
29.915	8.04	831	17	31	10
19.16	6.675	267	17	31	11
14.45	6.075	286	17	31	12
4.845	6.86	290	17	31	13
4.29	10.275	183	17	31	14
4.11	12.795	2674	17	31	15
30.765	13.04	290	17	31	16
29.71	8.03	381	17	31	17
28.005	6.185	266	17	31	18
20.27	7.385	269	17	31	19
31.1	20.05	318	17	31	20
28.345	16.055	207	17	31	21
30.88	8.2	171	17	31	22
30.195	8.1	210	17	31	23
21.105	8	224	18	30	1
17.4	11.84	223	18	30	2
13.28	8.57	437	18	30	3
9.74	14.395	277	18	30	4
16.08	8.805	515	18	30	5
13.57	8.925	626	18	30	6
8.995	19.75	1251	18	30	7
14.36	16.155	188	18	30	8
19.715	14.35	201	18	30	9
29.835	8.805	1353	18	30	10
15.645	7.44	738	18	30	11
20.335	7.09	362	18	30	12
13.935	7.13	173	18	30	13
7.005	7.255	168	18	30	14
3.84	12.135	538	18	30	15
6.055	13.895	218	18	30	16
8.89	19	149	18	30	17
11.39	22.55	1078	18	30	18
20.255	17.67	224	18	30	19
21.545	13.785	258	18	30	20
18.56	10.565	206	18	30	21
14.415	8.73	125	18	30	22
16.6	10.73	282	19	32	1
12.705	10.965	235	19	32	2
12.135	6.76	282	19	32	3
13.57	8.24	685	19	32	4
16.47	8.25	341	19	32	5
23.375	7.845	255	19	32	6
24.905	5.5	173	19	32	7
28.01	5.71	276	19	32	8
29.575	8.085	473	19	32	9
28.56	8.335	413	19	32	10
4.915	7.555	223	19	32	11
3.55	8.415	309	19	32	12
4.485	13.165	336	19	32	13
8.86	16.38	274	19	32	14
8.75	19.465	1235	19	32	15
11.735	19.05	72	19	32	16
8.845	19.265	289	19	32	17
21.635	17.26	332	19	32	18
26.34	13.9	221	19	32	19
28.85	8.11	760	19	32	20
25.91	5.415	222	19	32	21
16.235	4.98	284	19	32	22
15.42	6.815	415	19	32	23
14.225	9.86	213	19	32	24
20.21	13.74	395	19	32	25
26.285	15.55	259	19	32	26
14.25	15.025	48	19	32	27
25	8.345	238	20	46	1
19.905	10.885	377	20	46	2
14.69	9.065	174	20	46	3
13.33	8.9	437	20	46	4
15.96	8.785	320	20	46	5
13.235	9.075	1010	20	46	6
8.96	19.905	891	20	46	7
5.795	10.065	384	20	46	8
15.325	7.56	275	20	46	9
30.225	8.825	892	20	46	10
31.595	12.815	246	20	46	11
30.975	16.51	271	20	46	12
28.56	6.46	407	20	46	13
21.67	6.805	500	20	46	14
18.79	5.835	467	20	46	15
28.845	6.385	279	20	46	16
31.225	6.195	322	20	46	17
30.465	8.925	582	20	46	18
29.915	18.28	625	20	46	19
14.295	22.26	297	20	46	20
11.9	22.075	305	20	46	21
9.405	20.89	252	20	46	22
18.31	15.23	18	21	16	1
14.945	14.665	189	21	16	2
19.2	13.89	235	21	16	3
22.695	15.935	167	21	16	4
8.555	16.89	206	21	16	5
8.895	20.535	167	21	16	6
8.725	19.6	338	21	16	7
16.74	9.9	248	21	16	8
7.295	18.285	168	21	16	9
8.895	19.175	533	21	16	10
8.255	19.28	272	21	16	11
9.075	19.41	237	21	16	12
16.035	9.155	254	21	16	13
13.425	8.94	302	21	16	14
21.97	16.375	477	21	16	15
23.045	7.345	231	21	16	16
22.305	18.37	167	21	16	17
17.615	18.375	442	21	16	18
10.745	7.93	249	21	16	19
5.085	8.3	258	21	16	20
19.72	7.2	267	21	16	21
29.56	8.04	208	21	16	22
29.625	9.085	1065	21	16	23
16.955	20.97	212	21	16	24
12.51	22.455	316	21	16	25
26.17	19.9	403	21	16	26
17.355	8.58	248	21	16	27
13.905	8.935	298	21	16	28
16.045	9.335	411	21	16	29
15.125	9.475	318	21	16	30
6.43	12.21	9	21	16	31
10.46	21.215	172	22	6	1
14.115	14.42	218	22	6	2
10.575	4.825	28	22	6	3
8.515	16.175	218	22	6	4
15.435	8.32	200	22	6	5
13.115	8.87	1101	22	6	6
16.275	8.895	263	22	6	7
29.035	8.485	1018	22	6	8
9.605	17.69	137	22	6	9
8.24	19.345	869	22	6	10
18.055	13.135	237	22	6	11
19.085	16.27	226	22	6	12
12.305	12.59	922	22	6	13
8.245	19.55	841	22	6	14
15.16	18.46	227	22	6	15
22.17	19.695	594	22	6	16
16.375	15.545	162	22	6	17
14.475	10.65	200	22	6	18
13.86	13.525	255	22	6	19
13.05	7.795	463	22	6	20
10.095	3.625	315	22	6	21
14.55	7.755	138	22	6	22
23.505	2.825	246	22	6	23
27.9	5.05	241	22	6	24
14.955	15.235	292	23	27	1
10.895	17.735	169	23	27	2
9.105	17.035	98	23	27	3
9.34	19.19	974	23	27	4
16.16	7.415	213	23	27	5
14.075	8.03	580	23	27	6
19.68	12.66	230	23	27	7
15.025	7.375	150	23	27	8
13.655	8.43	510	23	27	9
23.06	6.005	203	23	27	10
15.765	7.36	281	23	27	11
27.715	8.05	155	23	27	12
29.485	8.665	363	23	27	13
30.13	8.37	866	23	27	14
17.345	6.91	264	23	27	15
16.15	7.13	377	23	27	16
15.225	8.435	190	23	27	17
14.985	14.465	229	23	27	18
17.39	16.865	223	23	27	19
23.205	19.39	202	23	27	20
13.17	18.395	151	23	27	21
16.49	14.295	195	23	27	22
18.265	15.17	310	23	27	23
18.53	18.12	467	23	27	24
30.195	8.57	641	23	27	25
16.69	7.905	218	23	27	26
15.765	7.505	292	23	27	27
13.23	9.165	298	23	27	28
9.33	16.295	98	23	27	29
16.58	11.66	192	24	6	1
11.9	11.285	169	24	6	2
12.88	9.26	135	24	6	3
7.995	14.82	207	24	6	4
8.945	15.89	80	24	6	5
8.985	19.76	822	24	6	6
16.275	8.84	211	24	6	7
13.735	9.095	442	24	6	8
18.1	11.99	96	24	6	9
19.93	13.41	204	24	6	10
14.71	6.775	330	24	6	11
15.53	7.465	296	24	6	12
20.935	7.85	595	24	6	13
15.495	7.825	397	24	6	14
15.74	8.955	203	24	6	15
21.14	8.51	227	24	6	16
29.58	8.69	852	24	6	17
29.155	6.9	175	24	6	18
26.745	6.31	277	24	6	19
25.77	7.305	277	24	6	20
21.235	7.215	328	24	6	21
21.13	3.74	162	24	6	22
8.59	4.45	354	24	6	23
15.12	6.21	222	24	6	24
4.585	9.115	233	24	6	25
4.035	12.835	304	24	6	26
3.4	15.6	286	24	6	27
8.105	20.375	251	24	6	28
11.965	22.755	288	24	6	29
17.645	19.33	159	24	6	30
3.575	11.565	226	24	6	31
3.92	12.875	299	24	6	32
15.96	4.43	299	25	14	1
16.225	8.03	145	25	14	2
13.16	8.445	479	25	14	3
15.195	8.685	540	25	14	4
12.42	6.155	221	25	14	5
7.525	5.27	139	25	14	6
6.825	9.78	143	25	14	7
8.045	14.335	431	25	14	8
8.555	17.665	189	25	14	9
8.775	19.33	1113	25	14	10
4.13	15.74	396	25	14	11
3.805	11.54	308	25	14	12
3.37	7.97	462	25	14	13
5.2	7.745	611	25	14	14
7.65	8.44	318	25	14	15
13.7	7.61	196	25	14	16
15.045	7.61	231	25	14	17
16.365	7.26	93	25	14	18
18.49	6.88	342	25	14	19
20.615	6.935	278	25	14	20
27.285	6.285	227	25	14	21
29.135	8.345	433	25	14	22
30.125	8.2	300	25	14	23
31.23	6.25	337	25	14	24
29.825	15.425	659	25	14	25
28.135	16.59	285	25	14	26
29.485	18.8	318	25	14	27
15.765	20.995	297	26	29	1
18.35	12.055	193	26	29	2
14.93	7.385	173	26	29	3
13.29	8.27	466	26	29	4
16.035	8.385	508	26	29	5
12.935	8.275	297	26	29	6
23.385	7.685	297	26	29	7
28.53	8.19	1055	26	29	8
16.685	14.265	197	26	29	9
8.12	16.9	210	26	29	10
8.66	19.89	425	26	29	11
8.36	13.845	414	26	29	12
6.715	7.085	467	26	29	13
8.1	7.165	169	26	29	14
15.705	5.695	397	26	29	15
15.6	8.875	167	26	29	16
12.745	8.445	239	26	29	17
18.695	8.5	251	26	29	18
20.26	18.645	250	26	29	19
12.605	21.845	248	26	29	20
11.48	22.355	415	26	29	21
3.395	12.37	327	26	29	22
3.69	7.705	178	26	29	23
16.025	6.635	264	26	29	24
29.735	7.79	244	26	29	25
28.62	8.52	289	26	29	26
29.92	8.065	198	26	29	27
28.08	8.215	685	26	29	28
17.66	15.425	50	26	29	29
25.595	5.23	154	27	8	1
19.905	15.6	193	27	8	2
11.09	15.155	236	27	8	3
8.87	17.61	203	27	8	4
7.76	13.905	198	27	8	5
8.835	18.76	275	27	8	6
9.09	18.9	1562	27	8	7
6.91	10.635	160	27	8	8
14.79	6.55	186	27	8	9
14.355	8.73	128	27	8	10
13.045	8.86	457	27	8	11
21.05	9.18	212	27	8	12
29.995	9.045	220	27	8	13
28.92	9.21	183	27	8	14
29.86	8.795	1466	27	8	15
30.025	6.62	228	27	8	16
19.34	5.06	189	27	8	17
14.005	8.12	186	27	8	18
16.945	14	300	27	8	19
17.14	17.555	187	27	8	20
13.04	22.185	167	27	8	21
28.815	21.745	127	27	8	22
31.115	22	307	27	8	23
28.315	20.915	485	27	8	24
29.945	20.385	170	27	8	25
28.85	12.305	106	27	8	26
29.365	4.325	151	27	8	27
16.61	5.84	176	27	8	28
13.425	8.645	83	27	8	29
5.035	19.02	160	27	8	30
1.86	22.015	58	27	8	31
14.1	16.62	233	28	3	1
11.915	13.845	183	28	3	2
15.865	7.27	233	28	3	3
14.11	9.08	151	28	3	4
13.545	9	473	28	3	5
13.325	9.115	141	28	3	6
12.445	5.6	84	28	3	7
13.615	9.105	683	28	3	8
9.945	17.22	180	28	3	9
9.465	20.01	2636	28	3	10
22.75	18.745	300	28	3	11
27.165	17.89	224	28	3	12
30.02	22.185	192	28	3	13
31.78	23.275	1010	28	3	14
27.67	14.815	229	28	3	15
29.725	7.415	204	28	3	16
30.06	8.62	173	28	3	17
29.31	8.96	445	28	3	18
30.315	8.545	436	28	3	19
21.42	7.495	219	28	3	20
15.615	9.22	181	28	3	21
13.915	9.455	525	28	3	22
15.61	7.51	343	28	3	23
10.23	8.225	212	29	37	1
14.39	10.405	231	29	37	2
15.24	8.34	134	29	37	3
13.13	8.955	803	29	37	4
15.805	8.855	410	29	37	5
14.515	14.11	258	29	37	6
8.115	16.57	519	29	37	7
8.61	20.345	1478	29	37	8
22.195	18.68	250	29	37	9
27.645	15.985	358	29	37	10
24.095	8.64	466	29	37	11
23.185	6.315	364	29	37	12
8.625	7.485	167	29	37	13
5.76	17.625	252	29	37	14
11.165	21.105	340	29	37	15
19.13	20.175	265	29	37	16
31.36	18.59	316	29	37	17
31.53	11.805	267	29	37	18
28.99	6.46	306	29	37	19
24.04	4.975	129	29	37	20
30.155	8.605	1114	29	37	21
3.44	9.815	196	29	37	22
2.15	7.66	239	29	37	23
3.45	12.74	362	29	37	24
11.165	6.16	209	30	18	1
16.83	9.27	288	30	18	2
13.7	8.585	529	30	18	3
16.32	8.625	607	30	18	4
25.255	14.535	327	30	18	5
27.595	12.86	328	30	18	6
29.215	8.635	944	30	18	7
31.33	13.98	474	30	18	8
15.845	10.33	672	30	18	9
3.525	11.89	813	30	18	10
5.87	16.745	192	30	18	11
8.67	19.575	1224	30	18	12
19.645	18.25	307	30	18	13
23.335	20.7	434	30	18	14
12.955	22.785	453	30	18	15
31.705	22.335	631	30	18	16
26.78	6.21	334	30	18	17
30.745	7.785	290	30	18	18
15.675	6.825	582	30	18	19
11.91	14.52	262	31	41	1
15.325	13.57	334	31	41	2
16.32	14.78	333	31	41	3
10.15	16.62	405	31	41	4
13.055	15.64	368	31	41	5
9.71	14.615	787	31	41	6
18.325	13.91	233	31	41	7
23.17	17.26	236	31	41	8
14.83	16.655	277	31	41	9
13.82	19	291	31	41	10
9.345	20.67	269	31	41	11
8.855	19.975	879	31	41	12
3.77	15.115	244	31	41	13
3.805	9.975	244	31	41	14
9.43	12.09	461	31	41	15
13.595	9.125	339	31	41	16
13.5	9.56	1372	31	41	17
14.68	12.23	344	31	41	18
17.365	14.62	282	31	41	19
18.46	15.775	293	31	41	20
15.295	16.475	317	31	41	21
14.155	17.985	228	31	41	22
13.71	19.08	426	31	41	23
15.77	17.875	379	31	41	24
17.63	16.2	250	32	17	1
12.56	13.81	243	32	17	2
10.97	6.475	266	32	17	3
16.295	6.835	106	32	17	4
15.535	9.215	153	32	17	5
13.33	9.015	884	32	17	6
16.705	8.705	406	32	17	7
29.52	8.855	442	32	17	8
25.925	8.725	214	32	17	9
25.095	14.715	324	32	17	10
23.34	15.845	250	32	17	11
12.87	21.49	475	32	17	12
8.905	20.18	1450	32	17	13
11.525	22.725	967	32	17	14
29.235	20.595	328	32	17	15
8.855	20.055	1972	32	17	16
9.02	7.94	521	32	17	17
14.545	8.175	296	32	17	18
15.925	17.195	243	33	53	1
15.215	13.79	402	33	53	2
15.31	7.265	497	33	53	3
13.25	8.69	1788	33	53	4
15.83	8.685	210	33	53	5
28.815	8.88	430	33	53	6
29.27	13.675	193	33	53	7
27.37	14.255	259	33	53	8
16.265	15.375	188	33	53	9
14.355	14.905	278	33	53	10
13.625	20.135	194	33	53	11
11.47	22.23	981	33	53	12
9.105	19.535	1724	33	53	13
4.105	13.945	220	33	53	14
3.235	9.635	155	33	53	15
2.98	7.95	531	33	53	16
3.695	12.04	932	33	53	17
10.325	6.37	144	33	53	18
11.58	6.735	202	33	53	19
15.405	6.155	65	33	53	20
15.465	13.24	247	34	37	1
17.09	10.89	250	34	37	2
16.015	8.23	168	34	37	3
14.83	8.47	154	34	37	4
13.08	8.44	497	34	37	5
11.23	13.265	220	34	37	6
9.025	17.19	167	34	37	7
8.42	20.855	1583	34	37	8
3.98	12.635	572	34	37	9
8.97	11.035	337	34	37	10
13.85	8.015	403	34	37	11
