xpos	ypos	fdur	subj	trial	fixation
11.995	16.895	249	1	58	1
14.99	16.13	308	1	58	2
16.71	16.39	412	1	58	3
13.76	21.97	629	1	58	4
7.58	17.83	394	1	58	5
13.955	14.42	252	1	58	6
16.17	14.775	177	1	58	7
26.375	11.77	230	1	58	8
27.55	20.04	231	1	58	9
25.875	23.84	298	1	58	10
24.48	23.705	359	1	58	11
15.395	22.71	300	1	58	12
10.105	21.55	403	1	58	13
10.99	20.855	177	1	58	14
9.45	15.655	394	1	58	15
7.17	7.245	172	1	58	16
5.13	8.025	402	1	58	17
17.94	9.095	208	1	58	18
19.29	9.25	223	1	58	19
27.36	7.655	488	1	58	20
18.23	18.535	153	1	58	21
13.98	22.025	158	1	58	22
4.84	24.71	266	1	58	23
2.895	24.55	285	1	58	24
25.1	24.02	265	1	58	25
30.395	24.44	635	1	58	26
3.98	14.23	205	1	58	27
2.39	4.69	312	1	58	28
4.315	2.625	345	1	58	29
19.085	10.365	124	2	3	1
16.195	14.12	170	2	3	2
14.73	15.295	282	2	3	3
13.32	19.885	524	2	3	4
19.075	20.34	277	2	3	5
24.63	18.865	226	2	3	6
29.635	19.705	458	2	3	7
28.6	19.125	324	2	3	8
21.83	14.76	223	2	3	9
18.515	10.205	309	2	3	10
14.18	9.305	196	2	3	11
6.055	7.11	325	2	3	12
5.335	7.15	312	2	3	13
8.195	11.135	308	2	3	14
19.995	7.8	346	2	3	15
27.25	8.075	480	2	3	16
27.205	16.795	442	2	3	17
26.615	21.11	353	2	3	18
23.66	22.93	403	2	3	19
28.735	23.235	533	2	3	20
9.535	23.295	234	2	3	21
6.455	23.395	558	2	3	22
18.765	15.71	218	2	3	23
26.125	10.73	263	2	3	24
29.305	8.85	280	2	3	25
17.335	8.425	210	2	3	26
8.995	7.575	176	2	3	27
6.42	9.12	369	2	3	28
5.37	12.06	51	2	3	29
21.26	12.44	129	3	5	1
13.41	12.725	124	3	5	2
11.225	16.54	224	3	5	3
13.705	14.44	183	3	5	4
14.935	18.08	237	3	5	5
14.215	19.385	263	3	5	6
20.64	14.36	178	3	5	7
18.64	10.52	158	3	5	8
18.76	8.06	216	3	5	9
27.045	7.01	248	3	5	10
12.485	13.585	194	3	5	11
8.255	11.805	179	3	5	12
4.58	8.445	184	3	5	13
8.085	12.535	250	3	5	14
11.685	13.3	198	3	5	15
13.69	15.605	211	3	5	16
15.25	17.665	169	3	5	17
11.51	17.585	177	3	5	18
18.675	18.03	204	3	5	19
15.335	13.91	167	3	5	20
12.585	16.545	212	3	5	21
17.695	17.845	203	3	5	22
14.9	17.855	224	3	5	23
13.595	19.11	797	3	5	24
22.18	13.305	228	3	5	25
24.675	10.795	226	3	5	26
17.01	6.605	431	3	5	27
15.315	5.63	245	3	5	28
14.25	7.4	125	3	5	29
10.405	16.485	269	3	5	30
6.36	15.04	174	3	5	31
4.675	17.01	202	3	5	32
4.855	22.585	310	3	5	33
11.685	21.57	189	3	5	34
20.525	20.085	162	3	5	35
26.74	19.34	163	3	5	36
26.645	22.92	270	3	5	37
19.99	11.325	178	3	5	38
14.67	4.635	185	3	5	39
6.045	4.255	187	3	5	40
3.465	1.96	39	3	5	41
10.765	3.505	30	4	7	1
16.845	10.025	207	4	7	3
18.74	10.89	220	4	7	4
14.54	16.28	363	4	7	5
15.175	15.35	235	4	7	6
7.695	16.915	234	4	7	7
8.055	17.75	230	4	7	8
16.66	19.51	215	4	7	9
19.07	7.31	210	4	7	10
18.435	7.31	235	4	7	11
27.71	7.255	346	4	7	12
30.12	8.4	300	4	7	13
29.14	16.6	247	4	7	14
27.27	15.28	567	4	7	15
30.135	14.175	634	4	7	16
26.18	14.755	4282	4	7	17
19.455	12.675	368	4	7	18
17.165	2.575	94	4	7	19
16.22	10.87	240	4	7	20
21.875	15.105	344	5	3	1
13.965	14.575	269	5	3	2
16.04	14.875	198	5	3	3
14.785	15.02	489	5	3	4
7.04	16.915	332	5	3	5
5.735	12.43	269	5	3	6
4.755	7.82	587	5	3	7
6.69	17.71	206	5	3	8
8.055	17.905	195	5	3	9
16.75	21.535	379	5	3	10
19.355	10.055	580	5	3	11
23.935	4.065	367	5	3	12
27.99	5.125	225	5	3	13
29.585	11.35	253	5	3	14
29.61	15.82	200	5	3	15
29.965	22.09	297	5	3	16
29.435	14.765	1143	5	3	17
25.32	22.065	175	5	3	18
24.57	22.765	248	5	3	19
14.155	22.02	475	5	3	20
8.985	21.25	445	5	3	21
6.995	20.115	323	5	3	22
3.195	15.67	277	5	3	23
2.6	11.76	208	5	3	24
5.16	8.345	629	5	3	25
17.635	8.335	153	5	3	26
17.245	16.48	0	6	16	1
17.36	19.31	296	6	16	2
12.215	16.67	191	6	16	3
16.775	12.665	325	6	16	4
18.585	20.325	262	6	16	5
19.63	10.785	208	6	16	6
18.81	9.91	218	6	16	7
26.905	9.14	311	6	16	8
24.685	11.84	215	6	16	9
8.605	11.68	361	6	16	10
8.695	14.005	616	6	16	11
8.45	16.075	208	6	16	12
6.31	9.85	682	6	16	13
6.755	9.95	99	6	16	14
8.695	18.07	340	6	16	15
6.85	19.89	277	6	16	16
16.96	18.22	402	6	16	17
22.755	15.3	264	6	16	18
21.595	17.86	255	6	16	19
30.345	15.235	292	6	16	20
27.385	23.19	263	6	16	21
29.75	15.525	182	6	16	22
30.265	14.66	739	6	16	23
30.65	14.545	384	6	16	24
24.25	12.865	254	6	16	25
21.95	13.225	291	6	16	26
18.83	8.08	245	6	16	27
17.29	7.89	271	6	16	28
15.295	4.86	310	6	16	29
8.97	3.73	473	6	16	30
14.405	14.46	321	7	10	1
14.145	13.375	321	7	10	2
20.765	9.6	423	7	10	3
27.845	6.8	239	7	10	4
27.785	4.81	373	7	10	5
13.24	13.77	221	7	10	6
10.55	18.93	274	7	10	7
8.635	18.335	170	7	10	8
16.57	20.69	211	7	10	9
20.5	16.02	161	7	10	10
27.865	5.595	276	7	10	11
28.95	3.76	297	7	10	12
23.18	3.925	233	7	10	13
27.21	23.275	267	7	10	14
23.65	20.29	193	7	10	15
18.205	14.05	491	7	10	16
14.22	9.93	205	7	10	17
18.405	7.965	1127	7	10	18
14.495	11.005	248	7	10	19
10.75	17.845	240	7	10	20
8.89	17.725	239	7	10	21
11.135	21.51	443	7	10	22
6.6	22.83	311	7	10	23
20.645	21.16	536	7	10	24
22.99	20.39	227	7	10	25
31.325	15.62	167	7	10	26
31.935	25.53	194	7	10	27
17.2	17.73	300	7	10	28
15.785	17.605	231	7	10	29
15.6	20.55	66	7	10	30
8	20.2	176	8	31	1
12.77	16.53	179	8	31	2
15.235	13.29	573	8	31	3
23.83	9.095	354	8	31	4
22.185	9.75	192	8	31	5
20.425	10.555	151	8	31	6
18.215	13.475	181	8	31	7
15.055	14.47	76	8	31	8
10.92	16.13	209	8	31	9
9.695	16.2	212	8	31	10
10.96	17.085	185	8	31	11
13.125	20.69	1116	8	31	12
10.12	20.965	167	8	31	13
8.585	20.165	178	8	31	14
7.055	18.665	197	8	31	15
5.855	17.965	325	8	31	16
7.925	15.26	154	8	31	17
6.88	13.555	215	8	31	18
7.735	8.36	656	8	31	19
4.795	7.29	325	8	31	20
6.665	7.29	54	8	31	21
9.375	9.765	557	8	31	22
8.26	14.035	567	8	31	23
21.49	18.31	394	8	31	24
26.67	20.62	620	8	31	25
24.59	20.785	252	8	31	26
25.08	13.69	201	8	31	27
24.005	12.955	352	8	31	28
22.89	10.48	288	8	31	29
22.295	6.965	384	8	31	30
8.04	16.63	137	9	2	1
13.955	17.155	455	9	2	2
18.065	18.62	331	9	2	3
27.025	17.57	240	9	2	4
19.985	12.625	269	9	2	5
20.65	3.68	79	9	2	6
17.51	11.325	388	9	2	7
19.875	13.97	186	9	2	8
9.625	15.94	162	9	2	9
22.25	12.85	313	9	2	10
26.01	5.825	263	9	2	11
28.39	4.41	203	9	2	12
15.18	7.74	191	9	2	13
7.52	11.255	285	9	2	14
5.055	21.715	318	9	2	15
