xpos	ypos	fdur	subj	trial	fixation
10.325	10.335	131	1	12	1
11.31	14.81	202	1	12	2
16.235	16.89	422	1	12	3
18.65	17.535	745	1	12	4
20.525	16.865	693	1	12	5
15.305	16.66	262	1	12	6
12.2	17.315	581	1	12	7
16.62	18.595	232	1	12	8
20.76	19.49	299	1	12	9
24.545	14.13	609	1	12	10
25.32	14.66	303	1	12	11
29.805	18.245	91	1	12	12
28.495	22.66	329	1	12	13
20.64	21.97	255	1	12	14
11.46	18.4	526	1	12	15
13.075	18.49	503	1	12	16
15.885	16.8	345	1	12	17
18.305	15.485	212	1	12	18
25.895	8.295	891	1	12	19
18.395	15.1	123	1	12	20
7.595	16.345	212	1	12	21
4.82	23.44	421	1	12	22
20.82	22.55	261	1	12	23
29.12	22.16	282	1	12	24
20.125	16.445	190	1	12	25
14.7	12.67	145	2	12	1
13.065	14.555	249	2	12	2
12.07	16.13	405	2	12	3
19.045	17.69	301	2	12	4
23.605	14.765	393	2	12	5
24.74	13.72	805	2	12	6
19.105	10.61	318	2	12	7
16.325	10.545	509	2	12	8
12.98	10.76	964	2	12	9
10.44	12.69	1137	2	12	10
9.315	16.335	2202	2	12	11
13.395	21.33	625	2	12	12
17.305	19.88	304	2	12	13
18.985	19.35	304	2	12	14
20.485	17.85	440	2	12	15
17.9	12.87	184	2	12	16
10.575	9.035	328	2	12	17
26.695	5.23	162	3	3	1
14.93	7.545	94	3	3	2
13.435	13.075	241	3	3	3
16.15	12.21	289	3	3	4
15.64	10.745	168	3	3	5
10.955	13.915	374	3	3	6
9.71	14.095	201	3	3	7
4.97	11.455	259	3	3	8
8.17	10.02	195	3	3	9
15.115	13.245	250	3	3	10
18.07	12.415	220	3	3	11
15.165	13.615	194	3	3	12
15.725	19.56	267	3	3	13
18.82	18.18	199	3	3	14
13.21	17.9	226	3	3	15
14.935	19.78	255	3	3	16
10.155	18.225	261	3	3	17
7.465	16.88	281	3	3	18
6.34	15.105	311	3	3	19
11.39	16.32	253	3	3	20
12.245	18.31	259	3	3	21
18.545	18.015	386	3	3	22
22.41	15.245	195	3	3	23
27.57	11.765	226	3	3	24
22.79	10.765	208	3	3	25
14.54	10.265	295	3	3	26
13.655	8.495	198	3	3	27
15.18	12.565	279	3	3	28
15.985	14.08	187	3	3	29
9.84	14.765	261	3	3	30
16.225	14.015	205	3	3	31
17.105	14.145	196	3	3	32
