xpos	ypos	fdur	subj	trial	fixation
12.93	18.25	47	1	6	1
11.655	17.575	285	1	6	2
14.79	17.795	342	1	6	3
7.68	17.405	342	1	6	4
15.1	18.08	378	1	6	5
17.675	3.66	172	1	6	6
17.225	4.84	203	1	6	7
12.38	7.04	630	1	6	8
27.18	15.3	283	1	6	9
27.35	16.53	200	1	6	10
26.85	18.99	274	1	6	11
10.65	19.99	302	1	6	12
9.68	18.375	277	1	6	13
15.035	18.145	393	1	6	14
25.58	7.095	311	1	6	15
25.64	9.4	296	1	6	16
28.79	11.825	466	1	6	17
24.425	13.17	182	1	6	18
19.745	10.13	238	1	6	19
9.735	7.135	293	1	6	20
12.585	6.825	987	1	6	21
11.26	7.03	638	1	6	22
27.29	5.265	222	1	6	23
28.09	6.925	618	1	6	24
31.42	6.6	431	1	6	25
29.885	1.095	201	1	6	26
25.05	1.78	179	1	6	27
13.81	3.82	1	1	6	28
17.175	11.27	170	2	44	1
11.37	15.24	174	2	44	2
10.105	18.255	220	2	44	3
15.115	18.16	1725	2	44	4
10.53	19.825	709	2	44	5
10.325	19.26	675	2	44	6
10.57	17.325	330	2	44	7
11.105	13.53	433	2	44	8
12.255	13.415	291	2	44	9
25.97	15.82	191	2	44	10
27.97	16.215	444	2	44	11
28.655	12.255	262	2	44	12
27.385	17.465	367	2	44	13
22.015	14.6	422	2	44	14
19.26	6.855	314	2	44	15
12.795	7.03	1049	2	44	16
13.555	6.81	1159	2	44	17
13.275	10.99	349	2	44	18
14.37	17.72	234	2	44	19
16.17	9.835	155	3	25	1
10.82	13.38	166	3	25	2
9.97	15.79	145	3	25	3
14.695	17.4	151	3	25	4
15.25	17.525	106	3	25	5
23.48	11.73	170	3	25	6
16.08	13.87	148	3	25	7
15.215	18.02	442	3	25	8
12.23	11.78	175	3	25	9
14.395	17.33	364	3	25	10
9.785	16.51	277	3	25	11
9.235	19.37	129	3	25	12
21.745	15.325	246	3	25	13
14.355	17.38	206	3	25	14
10.14	15.055	174	3	25	15
8.41	8.865	192	3	25	16
12.16	6.915	278	3	25	17
13.01	6.535	271	3	25	18
13.865	6.18	169	3	25	19
22.175	9.405	180	3	25	20
24.485	11.91	252	3	25	21
23.96	14.59	443	3	25	22
10.135	14.71	230	3	25	23
7.175	14.915	333	3	25	24
9.13	14.475	191	3	25	25
12.58	16.415	131	3	25	26
8.525	14.54	282	3	25	27
5.87	9.235	155	3	25	28
4	6.965	178	3	25	29
9.97	9.555	136	3	25	30
19.27	13.13	147	3	25	31
22.815	12.21	252	3	25	32
23.53	14.495	113	3	25	33
14.825	17.7	320	3	25	34
9.385	13.625	192	3	25	35
11.605	8.095	260	3	25	36
12.265	10.27	215	3	25	37
15.055	11.38	196	3	25	38
12.435	13.815	169	3	25	39
14.645	17.15	258	3	25	40
10.48	10.83	268	3	25	41
15.545	13.615	308	4	39	1
17.685	15.47	112	4	39	2
14.355	17.62	257	4	39	3
10.11	19.795	669	4	39	4
25.15	15.34	243	4	39	5
27.755	14.825	202	4	39	6
27.555	18.49	649	4	39	7
26.975	19.865	265	4	39	8
26.605	20.645	199	4	39	9
9.405	22.295	261	4	39	10
9.65	22.26	178	4	39	11
14.89	17.825	491	4	39	12
17.425	10	161	4	39	13
14.785	6.03	158	4	39	14
12.94	6.575	319	4	39	15
12.715	7.075	427	4	39	16
21.295	6.805	302	4	39	17
27.295	6.675	197	4	39	18
30.39	6.43	322	4	39	19
16.42	6.58	129	4	39	20
12.69	6.795	308	4	39	21
13.09	6.89	398	4	39	22
5.535	7.51	267	4	39	23
4.695	8.15	509	4	39	24
12.25	7.485	229	4	39	25
13.155	6.62	678	4	39	26
17.325	7.2	192	4	39	27
20.755	6.83	707	4	39	28
11.255	12.235	386	5	41	1
9.365	17.095	167	5	41	2
14.99	17.85	933	5	41	3
24.135	16.755	261	5	41	4
27.4	17.34	414	5	41	5
9.58	21.23	249	5	41	6
9.55	23.215	156	5	41	7
6.195	4.92	215	5	41	8
12.55	5.77	159	5	41	9
11.2	5.12	210	5	41	10
13.095	6.45	172	5	41	11
14.4	19.6	154	5	41	12
15.115	18.17	508	5	41	13
8.895	19.15	192	5	41	14
9.35	23.345	335	5	41	15
6.345	18.89	215	5	41	16
9.61	22.265	226	5	41	17
23.735	18.91	295	5	41	18
26.745	20.84	591	5	41	19
15.445	19.26	348	5	41	20
16.345	12.225	263	5	41	21
19.1	10.32	177	5	41	22
9.38	15.78	190	5	41	23
9.095	21.15	754	5	41	24
25.585	17.635	436	5	41	25
16.81	9.035	405	5	41	26
9.12	5.825	333	5	41	27
12.97	6.11	304	5	41	28
9.25	21.16	127	5	41	29
14.26	11.015	163	6	35	1
11.35	16.125	231	6	35	2
10.775	19.345	148	6	35	3
15.01	17.825	670	6	35	4
25.39	17.575	380	6	35	5
26.715	17.665	160	6	35	6
26.585	8.795	169	6	35	7
19.92	6.815	239	6	35	8
12.695	7.375	320	6	35	9
16.725	5.66	388	6	35	10
11.165	5.495	140	6	35	11
12.715	18.275	200	6	35	12
15.095	11.87	120	6	35	13
15.1	18.005	879	6	35	14
8.97	19.1	317	6	35	15
10.165	20.96	613	6	35	16
10.99	21.115	367	6	35	17
10.965	16.71	235	6	35	18
25.09	17.02	239	6	35	19
27.635	15.095	225	6	35	20
28.155	12.05	254	6	35	21
14.78	12.98	343	6	35	22
11.85	13.645	119	6	35	23
15.03	17.62	687	6	35	24
12.91	13.125	388	6	35	25
13.58	7.97	236	6	35	26
12.93	7.2	1100	6	35	27
21.92	22.28	48	7	41	1
18.105	19.405	136	7	41	2
12.5	10.12	230	7	41	3
9.9	16.33	256	7	41	4
9.955	20.405	165	7	41	5
14.855	18.12	581	7	41	6
10.11	4.76	215	7	41	7
10.895	6.73	283	7	41	8
18.46	7.28	216	7	41	9
25.13	8.19	208	7	41	10
26.625	5.59	398	7	41	11
26.48	13.76	289	7	41	12
26.845	19.785	1428	7	41	13
14.985	17.92	1273	7	41	14
9.515	23.665	542	7	41	15
2.555	19.105	482	7	41	16
2.49	13.89	884	7	41	17
8.52	12.36	230	7	41	18
13.01	12.325	209	7	41	19
15.86	6.95	370	7	41	20
11.72	6.695	202	7	41	21
2.985	7.685	346	7	41	22
10.1	6.395	183	7	41	23
24.91	6.31	222	7	41	24
26.19	7.33	135	8	35	1
21.95	10.015	149	8	35	2
18.255	9.32	130	8	35	3
9.83	15.145	288	8	35	4
8.875	8.245	91	8	35	5
11.55	6.705	186	8	35	6
13.735	8.48	165	8	35	7
16.275	9.685	204	8	35	8
13.055	7.885	904	8	35	9
17.065	8.18	110	8	35	10
23.18	9.89	454	8	35	11
24.86	10.74	1116	8	35	12
22.97	11.495	264	8	35	13
10.03	13.955	156	8	35	14
7.85	17.14	918	8	35	15
11.225	19.26	158	8	35	16
14.2	18.64	154	8	35	17
23.415	17.45	149	8	35	18
15.79	18.06	144	8	35	19
15.045	18.16	619	8	35	20
19.785	17.65	174	8	35	21
15.27	18.045	473	8	35	22
18.65	17.455	398	8	35	23
20.79	17.05	161	8	35	24
22.68	16.685	430	8	35	25
25.615	15.61	764	8	35	26
25.135	12.31	153	8	35	27
21.765	12.035	107	8	35	28
18.065	12.36	129	8	35	29
15.625	13.68	89	8	35	30
13.315	13.59	192	9	42	1
22.445	14.66	174	9	42	2
25.985	16.35	225	9	42	3
10.165	19.285	465	9	42	4
15.1	17.73	1575	9	42	5
26.255	18.365	261	9	42	6
27.445	17.35	497	9	42	7
