xpos	ypos	fdur	subj	trial	fixation
13.975	10.425	137	1	7	1
13.185	14.945	162	1	7	2
20.09	17.88	353	1	7	3
10.32	13.335	320	1	7	4
5.89	11.47	419	1	7	5
8.85	12.94	216	1	7	6
19	17.46	256	1	7	7
22.2	19.54	355	1	7	8
20.375	16.585	325	1	7	9
18.185	12.31	378	1	7	10
27.98	9.295	552	1	7	11
20.865	8.11	318	1	7	12
12.71	14.22	662	1	7	13
13.125	18.68	224	1	7	14
21.305	19.255	439	1	7	15
28.98	19.69	367	1	7	16
23.275	19.59	389	1	7	17
12.7	19.665	242	1	7	18
5.89	17.11	497	1	7	19
3.57	9.88	218	1	7	20
5.045	10.935	365	1	7	21
14.48	10.735	224	1	7	22
27.28	8.98	422	1	7	23
24.115	7.645	291	1	7	24
17.365	5.725	243	1	7	25
10.185	0.925	244	1	7	26
5.805	20.25	221	1	7	27
15.77	21.515	125	1	7	28
14.55	18.9	41	2	16	1
12.44	15.585	265	2	16	2
17.905	16.375	216	2	16	3
20.38	18.27	806	2	16	4
18.41	16.26	406	2	16	5
21.05	17.465	498	2	16	6
13.595	14.51	290	2	16	7
11.585	13.825	507	2	16	8
15.635	15.99	287	2	16	9
9.255	12.13	597	2	16	10
5.8	11.1	553	2	16	11
9.145	9.14	389	2	16	12
14.33	9.155	346	2	16	13
14.27	7.605	745	2	16	14
17.425	8.785	674	2	16	15
19.825	11.675	613	2	16	16
28.745	8.89	355	2	16	17
26.695	10.37	218	2	16	18
24.645	16.7	347	2	16	19
21.675	18.6	291	2	16	20
18.15	19.19	699	2	16	21
21.215	18.745	187	2	16	22
14.765	8.605	159	3	33	1
14.14	11.39	140	3	33	2
15.365	16.56	193	3	33	3
19.22	17.425	246	3	33	4
21.27	18	162	3	33	5
12.63	12.91	225	3	33	6
20.865	10.04	168	3	33	7
14.97	13.12	215	3	33	8
14.425	14.67	190	3	33	9
19.39	17.6	294	3	33	10
21.205	17.335	185	3	33	11
16.57	13.805	173	3	33	12
9.78	12.09	264	3	33	13
10.78	14.705	204	3	33	14
9.53	11.785	336	3	33	15
9.48	10.77	150	3	33	16
11.965	13.9	147	3	33	17
3.665	13.755	160	3	33	18
1.915	19.37	152	3	33	19
2.115	24.18	190	3	33	20
7.68	16.43	204	3	33	21
5.45	12.155	239	3	33	22
14.78	14.94	236	3	33	23
18.135	15.81	153	3	33	24
27.045	9.94	445	3	33	25
23.73	14.11	336	3	33	26
19.465	13.1	256	3	33	27
19.905	15.53	244	3	33	28
17.92	13.355	614	3	33	29
9.275	11.36	357	3	33	30
5.615	9.475	147	3	33	31
8.985	11.675	182	3	33	32
14.585	12.635	250	3	33	33
16.48	13.575	261	3	33	34
13.79	12.815	272	3	33	35
14.23	13.62	259	3	33	36
17.23	13.435	277	3	33	37
17.06	12.42	320	3	33	38
14.505	15.08	257	4	25	1
21.465	18.47	218	4	25	2
19.3	11.445	192	4	25	3
8.895	10.255	450	4	25	4
6.085	11.24	250	4	25	5
13.75	13.815	223	4	25	6
22.08	17.14	336	4	25	7
28.685	9.225	414	4	25	8
25.32	7.93	482	4	25	9
21.04	10.625	701	4	25	10
20.32	12.19	436	4	25	11
20.56	14.36	452	4	25	12
19.82	15.51	892	4	25	13
12.53	14.705	307	4	25	14
15.84	15.175	310	4	25	15
20.425	17.755	235	4	25	16
19.655	19.8	313	4	25	17
11.53	16.155	181	4	25	18
21.82	15.7	242	4	25	19
25.78	11.43	214	4	25	20
17.775	10.59	377	4	25	21
18.885	16.425	274	4	25	22
24.67	9.195	489	4	25	23
17.94	8.725	432	4	25	24
17.145	13.405	268	4	25	25
21.515	5.89	335	5	5	1
16.205	12.825	234	5	5	2
16.28	15.68	187	5	5	3
20.32	17.49	428	5	5	4
27.195	18.655	426	5	5	5
25.665	7.39	424	5	5	6
12	8.465	213	5	5	7
6.675	9.275	324	5	5	8
5.715	10.725	530	5	5	9
11.655	14.36	210	5	5	10
20.025	17.715	283	5	5	11
25.78	19.265	346	5	5	12
29.12	8.345	228	5	5	13
29.895	8.51	1294	5	5	14
22.645	16.715	187	5	5	15
24.075	20.05	212	5	5	16
28.625	21.21	383	5	5	17
15.41	19	666	5	5	18
10.535	16.675	735	5	5	19
7.29	16.755	522	5	5	20
4.23	13.875	610	5	5	21
11.015	14	294	5	5	22
6.265	10.345	259	5	5	23
13.565	11.13	164	6	39	1
16.26	16.9	433	6	39	2
11.075	10.66	247	6	39	3
21.26	18.04	236	6	39	4
21.255	19.3	335	6	39	5
24.775	7.945	388	6	39	6
29.8	8.955	400	6	39	7
17.27	9.56	226	6	39	8
10.115	11.33	369	6	39	9
