xpos	ypos	fdur	subj	trial	fixation
12.225	16.885	213	1	31	1
15.365	13.99	189	1	31	2
16.13	12.01	320	1	31	3
15.615	18.995	244	1	31	4
15.87	22.355	566	1	31	5
8.96	20.34	402	1	31	6
15.47	14.44	527	1	31	7
16.37	13.885	396	1	31	8
17.065	10.7	328	1	31	9
15.78	6.755	393	1	31	10
16.21	12.985	455	1	31	11
17.415	21.095	219	1	31	12
24.9	20.435	240	1	31	13
30.67	21.95	225	1	31	14
29.09	14.23	413	1	31	15
13.195	13.39	124	1	31	16
4.755	16.68	89	1	31	17
6.86	19.275	225	1	31	18
7.195	21.865	384	1	31	19
15.855	22.41	262	1	31	20
16.87	23.01	170	1	31	21
18.475	10.995	244	1	31	22
3.735	10.86	274	1	31	23
2.61	12.93	109	1	31	24
2.885	23.455	345	1	31	25
4.86	21.465	199	1	31	26
28.15	21.415	387	1	31	27
31.57	5.63	248	1	31	28
30.04	6.645	178	1	31	29
15.58	11.42	257	1	31	30
3.59	12.3	237	1	31	31
6.18	14.425	77	1	31	32
9.87	7.92	137	2	32	1
14.625	11.715	287	2	32	2
16.55	11.945	203	2	32	3
15.35	19.51	143	2	32	4
15.395	22.85	1011	2	32	5
16.3	13.74	542	2	32	6
16.065	12.235	5636	2	32	7
15.835	9.71	1333	2	32	8
16.09	6.25	283	2	32	9
15.85	5.5	224	2	32	10
27.3	4.43	0	3	2	1
22.925	4.25	138	3	2	2
14.705	8.905	137	3	2	3
15.815	11.8	388	3	2	4
15.52	11.195	127	3	2	5
9.025	12.82	255	3	2	6
16.455	11.81	193	3	2	7
15.845	11.035	149	3	2	8
15.7	5.375	189	3	2	9
12.59	10.255	150	3	2	10
15.83	11.59	264	3	2	11
15.285	11.23	109	3	2	12
8.57	12.825	234	3	2	13
9.625	13.215	139	3	2	14
15.885	11.645	936	3	2	15
22.835	10.66	145	3	2	16
28.21	11.48	236	3	2	17
23.91	4.295	211	3	2	18
15.655	4.815	394	3	2	19
7.845	3.705	230	3	2	20
14.485	11.135	174	3	2	21
15.84	11.61	319	3	2	22
2.495	10.885	227	3	2	23
5.465	17.5	299	3	2	24
9.47	16.52	178	3	2	25
15.9	11.945	171	3	2	26
3.085	12.255	313	3	2	27
8.5	12.83	155	3	2	28
8.555	19.14	280	3	2	29
15.335	20.46	132	3	2	30
22.535	19.89	206	3	2	31
26.545	14.92	143	3	2	32
29.455	12.37	515	3	2	33
15.8	12.605	251	3	2	34
15.405	11.42	265	3	2	35
3.415	11.935	171	3	2	36
1.94	11.165	173	3	2	37
6.115	5.08	135	3	2	38
7.8	3.68	198	3	2	39
29.08	8.095	130	4	31	1
17.22	12.765	428	4	31	2
15.61	10.94	1028	4	31	3
19.865	5.56	303	4	31	4
15.935	5.145	433	4	31	5
14.915	11.06	206	4	31	6
17.26	18.19	105	4	31	7
17.5	21.58	165	4	31	8
17.48	22.985	157	4	31	9
9.335	21.33	208	4	31	10
15.7	23.415	248	4	31	11
23.89	19.545	318	4	31	12
17.045	23.105	453	4	31	13
25.455	16.765	343	4	31	14
22.23	20.23	358	4	31	15
22.61	20.605	298	4	31	16
26.175	18.74	201	4	31	17
29.4	11.02	772	4	31	18
26.43	12.68	135	4	31	19
26.035	14.18	1353	4	31	20
18.285	10.785	445	4	31	21
16.705	10.49	212	4	31	22
16.095	13.485	903	4	31	23
20.87	9.015	162	5	45	1
15.795	10.765	436	5	45	2
8.96	12.485	345	5	45	3
7.86	3.815	295	5	45	4
17.025	4.88	183	5	45	5
27.935	9.46	156	5	45	6
29.075	11.91	290	5	45	7
27.605	18.96	190	5	45	8
21.11	21.065	216	5	45	9
16.51	22.82	325	5	45	10
6.175	18.565	455	5	45	11
12.295	19.85	164	5	45	12
16.285	22.115	259	5	45	13
17.335	19.07	224	5	45	14
23.62	16.93	173	5	45	15
30.355	20.09	205	5	45	16
20.1	13.435	158	5	45	17
15.73	11.57	437	5	45	18
1.425	11.415	492	5	45	19
11.03	4.39	157	5	45	20
7.975	3.525	216	5	45	21
16.305	5.215	514	5	45	22
23.615	3.85	407	5	45	23
28.74	12.265	2186	5	45	24
15.99	11.75	620	5	45	25
18.305	17.445	233	6	10	1
15.705	12.63	349	6	10	2
16.645	20.37	143	6	10	3
16.68	22.625	394	6	10	4
26.57	20.08	556	6	10	5
18.335	18.425	160	6	10	6
15.89	13.455	524	6	10	7
15	12.19	259	6	10	8
15.43	6.92	461	6	10	9
15.95	6.47	166	6	10	10
15.695	11.11	151	6	10	11
15.425	12.16	500	6	10	12
15.83	13.355	375	6	10	13
16.33	21.265	203	6	10	14
16.125	22.66	303	6	10	15
10.3	20.55	275	6	10	16
9.245	21.4	1098	6	10	17
24.03	21.975	414	6	10	18
26.945	21.3	206	6	10	19
