xpos	ypos	fdur	subj	trial	fixation
14.86	14.815	330	21	23	15
28.06	16.565	139	21	23	16
31.08	23.225	151	21	23	17
5.95	21.96	290	21	23	18
10.495	4.26	352	21	23	19
15.2	9.72	253	21	23	20
15.35	16.06	175	21	23	21
14.49	15.02	345	21	23	22
25.37	23.515	265	21	23	23
29.03	25.115	208	21	23	24
11.42	22.52	384	21	23	25
11.86	19.415	174	21	23	26
14.735	15.005	2146	21	23	27
16.155	16.025	271	22	25	1
21.005	15.02	453	22	25	2
14.78	8.655	245	22	25	3
8.25	5.175	751	22	25	4
11.065	5.155	921	22	25	5
14.6	15.2	624	22	25	6
20.79	14.095	1368	22	25	7
13.32	15.04	459	22	25	8
15.075	15.725	286	22	25	9
9.805	19.725	342	22	25	10
11.845	21.14	656	22	25	11
7.7	15.115	286	22	25	12
3.785	3.765	338	22	25	14
7.935	6.215	181	22	25	15
20.435	16.74	217	22	25	16
27.93	17.355	310	22	25	17
30.16	9.79	258	22	25	18
24.445	15.49	319	22	25	19
21.52	12.31	213	22	25	20
15.4	15.095	562	22	25	21
17.115	14.6	256	23	44	1
16.58	16.07	25	23	44	2
14.755	15.525	541	23	44	3
21.99	16.03	316	23	44	4
16.225	16.06	140	23	44	5
14.89	15.51	435	23	44	6
16.67	15.52	214	23	44	7
18.44	8.305	149	23	44	8
17.57	16.095	415	23	44	9
14.635	16.145	4639	23	44	10
20.695	15.685	309	23	44	11
15.125	15.925	347	23	44	12
19.02	15.33	318	23	44	13
15.095	15.75	285	23	44	14
19.83	15.325	297	23	44	15
23.115	14.865	140	23	44	16
22.495	23.2	174	23	44	17
12.835	23.465	183	23	44	18
15.035	6.955	255	23	44	19
15.93	6.015	61	23	44	20
7.84	23.37	98	24	32	1
12.005	14.54	156	24	32	2
14.82	14	176	24	32	3
17.54	12.075	287	24	32	4
13.01	16.45	166	24	32	5
14.31	15.565	312	24	32	6
19.795	9.905	209	24	32	7
16.375	13.015	154	24	32	8
14.35	15.555	942	24	32	9
6.125	3.44	328	24	32	10
9.41	6.755	256	24	32	11
15.185	6.93	245	24	32	12
25.86	11.265	266	24	32	13
26.28	9.285	256	24	32	14
24.905	8.38	460	24	32	15
21.21	19.715	467	24	32	16
14.635	15.375	313	24	32	17
5.825	20.87	212	24	32	18
3.165	19.88	950	24	32	19
14.265	15.37	2563	24	32	20
9.84	14.77	350	24	32	21
5.355	4.11	234	24	32	22
16.845	20.375	233	25	34	1
16.96	15.93	231	25	34	2
15.28	14.97	650	25	34	3
19.695	13.7	863	25	34	4
17.32	8.115	263	25	34	5
13.205	9.92	818	25	34	6
14.985	14.945	733	25	34	7
14.52	13.86	392	25	34	8
9.02	17.545	210	25	34	9
6.6	18.29	321	25	34	10
8.31	19.52	137	25	34	11
4.035	20.435	322	25	34	12
13.45	22.315	181	25	34	13
16.99	18.615	148	25	34	14
14.74	16.025	299	25	34	15
27.25	11.54	251	25	34	16
28.13	10.73	311	25	34	17
21.085	8.23	155	25	34	18
22.59	12.8	194	25	34	19
23.565	14.765	410	25	34	20
21.97	12.935	687	25	34	21
19.965	5.075	194	25	34	22
18.155	4.865	156	25	34	23
9.815	3.495	204	25	34	24
6.11	3.44	142	25	34	25
4.065	6.01	234	25	34	26
26.325	21.945	115	25	34	27
27.195	23.82	163	25	34	28
29.45	24.5	132	25	34	29
9.93	24.905	123	25	34	30
11.88	17.98	354	26	3	1
16.595	13.825	362	26	3	2
15.005	15.26	245	26	3	3
19.97	13.14	424	26	3	4
14.855	15.245	1070	26	3	5
17.35	15.83	277	26	3	6
14.815	15.435	4764	26	3	7
21.26	19.79	203	26	3	8
26.385	21.39	723	26	3	9
17.185	21.285	437	26	3	10
11.315	19.14	366	26	3	11
15.825	19.895	340	26	3	12
11.175	19.13	208	26	3	13
22.3	22.17	288	27	1	1
20.53	15.385	255	27	1	2
15.335	13.635	206	27	1	3
14.555	14.63	572	27	1	4
4.865	17.12	207	27	1	5
3.475	24.265	304	27	1	6
6.235	20.595	300	27	1	7
5.19	7.855	275	27	1	8
14.845	5.295	315	27	1	9
22.445	3.22	371	27	1	10
21.76	10.96	209	27	1	11
18.215	14.365	240	27	1	12
21.06	11.505	358	27	1	13
28.135	9.805	227	27	1	14
28.97	22.96	596	27	1	15
26.14	20.685	213	27	1	16
30.055	13.865	188	27	1	17
28.25	9.49	153	27	1	18
18.515	11.565	403	27	1	19
11.765	9.765	488	27	1	20
6.935	10.565	520	27	1	21
6.215	11.6	192	27	1	22
11.235	15.785	327	27	1	23
12.445	16.755	604	27	1	24
20.9	15.86	639	27	1	25
24.925	14.24	257	27	1	26
27.45	10.28	316	27	1	27
14.855	15.61	448	28	16	1
19.19	14.59	236	28	16	2
20.715	14.49	284	28	16	3
20.61	16.43	287	28	16	4
22.58	20.02	337	28	16	5
14.93	15.1	454	28	16	6
11.41	9.66	416	28	16	7
12.395	10.16	190	28	16	8
13.715	15.67	418	28	16	9
12.11	18.385	285	28	16	10
10.615	19.205	266	28	16	11
8.64	19.88	184	28	16	12
3.86	20.495	349	28	16	13
7.53	22.3	157	28	16	14
14.84	23.75	716	28	16	15
20.87	16.05	241	28	16	16
21.4	14.705	364	28	16	17
19.95	10.48	304	28	16	18
20.15	12.685	263	28	16	19
19.795	13.435	404	28	16	20
20.135	14.17	215	28	16	21
25.165	10.5	356	28	16	22
26.395	10.48	402	28	16	23
22.58	6.475	355	28	16	24
19.73	4.225	271	28	16	25
14.82	5.16	254	28	16	26
13.775	4.225	333	28	16	27
9.335	5.945	599	28	16	28
24.01	22.22	243	29	6	1
22.26	15.065	251	29	6	2
15.885	11.99	337	29	6	3
15.355	15.49	689	29	6	4
18.72	11.835	306	29	6	5
13.015	5.09	364	29	6	6
5.745	5.38	593	29	6	7
11.74	16.945	716	29	6	8
14.965	15.41	445	29	6	9
27.32	14.77	318	29	6	10
27.5	10.915	374	29	6	11
21.7	10.75	366	29	6	12
26.105	2.435	328	29	6	13
23.105	2.75	211	29	6	14
27.24	22.605	328	29	6	15
16.015	22.17	176	29	6	16
5.67	20.27	237	29	6	17
3.335	18.455	197	29	6	18
16.9	14.495	212	29	6	19
20.855	11.845	225	29	6	20
15.13	15.28	727	29	6	21
14.385	7.98	318	29	6	22
15.33	8.275	154	29	6	23
19.705	15.955	451	29	6	24
15.955	11.25	363	29	6	25
14.955	14.4	381	29	6	26
10.105	13.705	44	29	6	27
16.92	20.9	207	30	8	1
17	14.105	348	30	8	2
20.905	13.435	255	30	8	3
14.705	15.18	899	30	8	4
13.285	5.09	334	30	8	5
5.685	5.68	270	30	8	6
23.53	4.96	250	30	8	7
30.97	3.61	109	30	8	8
26.83	11.25	779	30	8	9
29.325	12.1	386	30	8	10
29.04	2.88	63	30	8	11
29.17	14.515	857	30	8	12
29.53	17.2	415	30	8	13
27.5	20.825	253	30	8	14
10.95	19.96	199	30	8	15
4.335	22.65	915	30	8	16
5.785	22.76	952	30	8	17
3.815	20.545	866	30	8	18
13.32	11.75	277	30	8	19
9.56	4.465	326	30	8	20
5.745	7.24	199	30	8	21
19.745	4.89	156	30	8	22
9.805	19.81	363	31	27	1
10.505	19.315	411	31	27	2
12.52	18.145	493	31	27	3
11.62	18.385	275	31	27	4
10.51	14.645	295	31	27	5
7.75	10.885	569	31	27	6
8.77	10.405	345	31	27	7
6.71	5.99	167	31	27	8
20.165	12.83	346	31	27	9
21.09	12.585	259	31	27	10
25.685	10.215	487	31	27	11
18.34	10.225	533	31	27	12
21.48	13.005	388	31	27	13
23.34	16.02	320	31	27	14
14.98	14.965	440	31	27	15
25.63	10.35	434	31	27	16
23.48	2.945	314	31	27	17
21.72	2.045	286	31	27	18
13.655	3.345	304	31	27	19
5.45	2.38	386	31	27	20
4.935	15.82	178	31	27	21
3.41	18.945	305	31	27	22
6.69	20.615	198	31	27	23
25.675	18.64	280	31	27	24
27.635	19.625	337	31	27	25
29.575	19.98	452	31	27	26
28.835	12.135	56	31	27	27
16.835	14.875	258	32	3	1
14.47	14.72	371	32	3	2
17.205	12.25	388	32	3	3
14.66	15.305	496	32	3	4
3.495	19.865	251	32	3	5
15.4	16.74	237	32	3	6
17.505	18.435	417	32	3	7
27.56	9.05	412	32	3	8
26.61	9.025	236	32	3	9
23.8	6.49	230	32	3	10
17.3	18.2	621	32	3	11
14	24.855	198	32	3	12
13.125	22.485	304	32	3	13
22.075	19.925	163	32	3	14
20.69	20.03	266	32	3	15
16.98	18.11	480	32	3	16
20.66	15.3	334	32	3	17
27.82	9.845	465	32	3	18
23.895	5.9	302	32	3	19
6.78	3.195	772	32	3	20
9.085	2.325	311	32	3	21
5.585	19.61	198	32	3	22
3.835	21.47	197	32	3	23
9.515	23.34	209	32	3	24
16.215	24.76	270	32	3	25
28.63	21.755	255	32	3	26
23.31	12.77	375	32	3	27
24.845	19.13	194	32	3	28
19.115	13.495	248	33	56	1
14.82	15.27	2133	33	56	2
10.15	14.195	417	33	56	3
10.095	16.42	33	33	56	4
12.755	21.595	430	33	56	5
23.265	6.05	247	33	56	6
24.775	4.56	148	33	56	7
24.925	10.63	526	33	56	8
16.005	13.525	137	33	56	9
14.87	15.29	688	33	56	10
26.53	9.47	290	33	56	11
25.225	19.93	257	33	56	12
22.82	18.975	324	33	56	13
28.1	17.115	297	33	56	14
15.925	15.655	151	33	56	15
14.82	15.315	741	33	56	16
12.875	22.11	425	33	56	17
14.605	17.58	212	33	56	18
15.08	15.265	1408	33	56	19
9.275	4.345	241	33	56	20
5.305	5.525	200	33	56	21
18.015	2.265	93	34	1	1
18.91	6.115	171	34	1	2
18.385	12.265	226	34	1	3
15.17	14.78	442	34	1	4
19.075	12.715	262	34	1	5
20.71	12.435	286	34	1	6
14.415	14.755	282	34	1	7
14.96	14.875	286	34	1	8
18.34	9.7	296	34	1	9
19.595	9.63	169	34	1	10
15.765	14.425	155	34	1	11
14.8	14.755	503	34	1	12
18.895	14.83	243	34	1	13
21.395	12.805	279	34	1	14
20.015	11.9	314	34	1	15
21.645	8.145	284	34	1	16
15.095	1.525	100	34	1	17
14.38	15.285	287	34	1	18
14.83	15.255	917	34	1	19
17.905	8.115	266	34	1	20
19.97	9.71	184	34	1	21
16.445	12.855	515	34	1	22
14.955	14.695	419	34	1	23
6.49	18.75	269	34	1	24
14.165	1.58	80	34	1	25
15.29	15.6	162	34	1	26
14.795	13.34	183	34	1	28
14.945	14.89	373	34	1	29
12.865	5.045	203	34	1	30
5.575	2.975	439	34	1	31
12.34	9.385	183	34	1	32
14.795	14.495	97	34	1	33
28.34	23.075	218	35	6	1
25.51	19.945	186	35	6	2
20.13	15.985	187	35	6	3
16.635	15.45	153	35	6	4
15.485	15.455	331	35	6	5
22.03	19.535	314	35	6	6
14.875	20.22	487	35	6	7
15.7	15.845	220	35	6	8
26.585	11.97	380	35	6	9
25.355	20.96	328	35	6	10
17.345	20.355	143	35	6	11
11.12	11.74	234	35	6	12
13.615	13.98	141	35	6	13
